ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
S14.31,625 SAN MARINO DR,The Village de La Vista,Sumter,Catalina III,377711,3,2,1587,2 Car Garage,,28.93028314,-81.9626109,A,P,,250927
S25.100,1504 BARRERA CT,The Village Santo Domingo,Sumter,Catalina III,315000,3,2,1527,2 Car Garage,,28.95124713,-81.97130839,A,P,,251073
S39.265,3599 WORTH CIR,The Village of Glenbrook,Sumter,Charlotte,325000,3,2,1392,2 Car Garage,,28.94829887,-82.01397104,A,P,,251158
S33.174,3041 MAYWOOD CT,The Village of Glenbrook,Sumter,Monroe,314900,3,2,1477,2 Car Garage,,28.9468043,-82.00295065,A,P,,250834
S25.97,1503 ALCARAZ PL,The Village Santo Domingo,Sumter,Sausalito,399000,3,2,1904,2 Car Garage,,28.95124895,-81.97158974,A,P,,251628
S26.91,1913 AUGUSTINE DR,The Village Santo Domingo,Sumter,Saratoga III,339900,3,2,1451,2 Car Garage,,28.94814556,-81.97189726,A,P,,250122
S29.26,2443 TAMARINDO DR,The Village Santiago,Sumter,Carolina III,374900,3,2,1527,2 Car Garage,,28.95042134,-81.98704157,A,P,,251319
S22.202,1310 PINTO LN,The Village Santo Domingo,Sumter,Carolina III,342000,3,2,1527,2 Car Garage,,28.9463637,-81.9727574,A,P,,251413
S29.35,2417 TAMARINDO DR,The Village Santiago,Sumter,Annandale,475000,3,2,1540,2 Car Garage,,28.95006568,-81.98545888,A,P,,250314
S13.4,1934 PALO ALTO AVE,The Village Palo Alto,Sumter,Belmont,585000,3,2,2066,2 Car Garage,,28.93763163,-81.9720815,A,P,HD359YOrp64,251167
S172.24,878 MISTY CT,The Village of Hemingway,Sumter,Bougainvillea,399000,3,2,1596,2 Car Garage,,28.86583508,-81.97171399,A,P,,250599
S147.179,2677 DAFFODIL CT,The Village of Duval,Sumter,Bridgeport,475000,3,2.5,2075,2 Car Garage,,28.86844261,-81.99056491,A,P,xNRQjrnnrrI,251301
S147.86,2781 PERSIMMON LOOP,The Village of Duval,Sumter,Camden,439900,3,2,1621,2 Car Garage,,28.86866084,-81.98955651,A,P,QiQoc0xSmK8,250765
S141.118,1293 EUREKA MILL RUN,The Village of Bonita,Sumter,Gardenia,755000,3,2,2030,2 Car Garage,,28.87924527,-81.9828603,A,P,,251264
S134.220,2619 LANDALE LOOP,The Village of Hadley,Sumter,Jasmine,489000,3,2,1517,2 Car Garage,,28.8714823,-81.95945775,A,P,YdZL22yPQuE,251557
S144.52,958 JOINER PL,The Village of Hemingway,Sumter,Lantana,799800,3,2,2422,2 Car Garage,,28.86874658,-81.97490305,A,P,,250960
S136.124,996 BAISLEY TRL,The Village of Bonita,Sumter,Lantana,749900,3,2,1978,"2 Car, plus Golf Car Garage",,28.8787323,-81.97456668,A,P,,251022
S750.59,5087 NE 121ST AVE,Bison Valley - Family Neighborhood,Sumter,Whispering Pine,399711,3,2,1839,"2 Car, plus Golf Car Garage",,28.93209705,-82.01902161,A,P,,251055
S134.54,2522 LANDALE LOOP,The Village of Hadley,Sumter,Whispering Pine,429900,3,2,1704,"2 Car, plus Golf Car Garage",,28.8722166,-81.9606468,A,P,,251603
S141.305,1189 HOMELAND PARK ST,The Village of Bonita,Sumter,Wisteria,420000,3,2,1507,2 Car Garage,,28.87612189,-81.98038029,A,P,,249966
S148.6,1824 DUTCHESS LOOP,The Village of St. Charles,Sumter,Wisteria,429000,3,2,1512,2 Car Garage,,28.87809409,-81.99434732,A,P,,250067
S169.20,1667 PENNECAMP DR,The Village of Pennecamp,Sumter,Lily,899900,3,2,2008,2 Car Garage,,28.89124682,-82.01118304,A,P,,251507
L22.6051,913 PASADENA WAY,The Village La Reynalda,Lake,Rivera,390000,2,2,1710,,,28.92505599,-81.94348293,A,P,,251388
S23.180,1511 AQUINO LN,The Village Santo Domingo,Sumter,Sedona III,320000,3,2,1437,2 Car Garage,,28.95152825,-81.98113985,A,P,,249809
S14.35,617 SAN MARINO DR,The Village de La Vista,Sumter,Vera Cruz,399000,3,2,1864,2 Car Garage,,28.92993923,-81.96197659,A,P,,248521
S23.119,2002 SANTO DOMINGO DR,The Village Santo Domingo,Sumter,Vera Cruz,574900,2,2,2020,2 Car Garage,Swimming Pool,28.95094595,-81.97561139,A,P,,251225
L78.27,1204 BOWER LN,Spring Arbor - Family Neighborhood,Lake,Hibiscus,499000,5,3,2301,2 Car Garage,Swimming Pool,28.91899019,-81.95117777,A,P,zwst28yEhhg,249853
M62.220,17430 SE 72ND DEER RUN AVE,The Village of Chatham,Marion,Hibiscus,424900,3,2,1981,2 Car Garage,,28.96858801,-82.03344229,A,P,,250204
M44.25,17814 SE 86TH OAK LEAF TER,The Village of Piedmont,Marion,Hibiscus,439900,3,2,1967,2 Car Garage,,28.96337285,-82.00816409,A,P,,251494
M55.83,8685 SE 173RD WISTERIA ST,The Village of Briar Meadow,Marion,Royal Palm,549000,3,2,1847,2 Car Garage,Swimming Pool,28.9714314,-82.00976079,A,P,rtFdqP2nW4Q,251259
M63.47,7100 SE 172ND HAZELWOOD LOOP,The Village of Chatham,Marion,Live Oak,977711,3,2,2540,"2 Car, plus Golf Car Garage",Swimming Pool,28.97275216,-82.03153754,A,P,,250149
M46.38,17671 SE 90TH CLEMSON CIR,The Village of Springdale,Marion,Live Oak,549900,3,2,2090,"2 Car, plus Golf Car Garage",,28.96421501,-82.00701918,A,P,,251177
M51.43,9395 SE 168TH NEWINGTON ST,The Village of Woodbury,Marion,Magnolia,409999,2,2,2014,2 Car Garage,,28.97812377,-81.99798024,A,P,,251611
S92.162,1588 BELTON PL,The Village of Sunset Pointe,Sumter,Lantana,549900,3,2,2021,2 Car Garage,,28.89814788,-81.99129175,A,P,,251218
S92.99,1649 HARTSVILLE TRL,The Village of Sunset Pointe,Sumter,Lantana,899000,3,2,2021,"2 Car, plus Golf Car Garage",,28.89873118,-81.99281759,A,P,HEAWrjU95Sk,251430
S92.178,1569 ARIAL PL,The Village of Sunset Pointe,Sumter,Lantana,849555,3,2,2277,2 Car Garage,Swimming Pool,28.89763516,-81.99061391,A,P,4eUKeWnlQEI,251600
S91.18,1420 STRATON WAY,The Village of Sunset Pointe,Sumter,Juniper,575000,3,2,2174,2 Car Garage,,28.896785,-81.98766718,A,P,SVF_N3ACgSE,250889
S70.287,628 SHALIMAR ST,The Village of Winifred,Sumter,Bougainvillea,359900,3,2,1416,2 Car Garage,,28.91819998,-81.99652062,A,P,,251418
S100.83,1767 HAGOOD LOOP,The Village of Poinciana,Sumter,Jasmine,399000,3,2,1535,2 Car Garage,,28.89054513,-81.99427694,A,P,,249402
S79.146,2717 MARSTON WAY,The Village of Belvedere,Sumter,Oleander,529600,3,2,1667,2 Car Garage,,28.92049629,-82.02228551,A,P,,251075
S108.38,939 CHAPPELLS DR,The Village of Virginia Trace,Sumter,Gardenia,449900,3,2,1927,2 Car Garage,,28.90324029,-81.97348167,A,P,,249683
S106.106,944 GOOSE CRK,The Village of Virginia Trace,Sumter,Gardenia,499000,3,2,2179,2 Car Garage,,28.90172522,-81.97424624,A,P,,250549
S107.124,1093 NICHOLS TER,The Village of Virginia Trace,Sumter,Gardenia,499900,3,2,1927,2 Car Garage,,28.89800898,-81.977591,A,P,,251110
S92.141,1565 LYMAN WAY,The Village of Sunset Pointe,Sumter,Gardenia,485000,3,2,1927,2 Car Garage,,28.89929684,-81.99041924,A,P,,251532
S97.4,2056 DARLINGTON DR,The Village of Liberty Park,Sumter,Camellia,619900,3,2,1887,2 Car Garage,,28.88342133,-81.9869204,A,P,,251013
S107.39,1405 INMAN MILLS RD,The Village of Virginia Trace,Sumter,Modified Designer,999000,3,2,2500,"2 Car, plus Golf Car Garage",,28.89919686,-81.97663843,A,P,,251243
M64.74,7486 SE 172ND FIELDCREST ST,The Village of Calumet Grove,Marion,Willow,359900,3,2,1490,2 Car Garage,,28.9726443,-82.02892995,A,P,,251493
S157.103,2059 DUNSTER CT,The Village of Buttonwood,Sumter,Gardenia,549000,3,2,1887,"2 Car, plus Golf Car Garage",,28.88351184,-82.00578267,A,P,KIcNrtr076Y,251559
S158.95,1985 MARKRIDGE LOOP,The Village of Pennecamp,Sumter,Lantana,899000,3,2,2052,3 Car Garage,,28.88442517,-82.00026729,A,P,8MBLBGHZgYI,251384
S148.4,1836 DUTCHESS LOOP,The Village of St. Charles,Sumter,Wisteria,399900,3,2,1560,2 Car Garage,,28.87779105,-81.99408505,A,P,m1PXXBS41Gg,250449
S151.80,1926 YANKEE CLIPPER RUN,The Village of St. James,Sumter,Aster,494000,3,3,2112,2 Car Garage,,28.8739091,-81.99925939,A,P,,250785
M48.1,17608 SE 92ND GRANTHAM TER,The Village of Springdale,Marion,Whispering Pine,365900,3,2,1500,2 Car Garage,,28.96590662,-82.00028247,A,P,,250417
S205.188,1284 ZOMBAR PL,The Village of Fernandina,Sumter,Gardenia,565000,3,2,2050,2 Car Garage,,28.85183557,-81.98290823,A,P,,251289
S153.106,2533 EDENVILLE PATH,The Village of St. James,Sumter,Whispering Pine,446000,3,2,1871,2 Car Garage,,28.87126661,-82.00437531,A,P,,251541
S199.67,3308 FIELDSTONE PATH,The Village of Charlotte,Sumter,Begonia,564900,3,2,1899,"2 Car, plus Golf Car Garage",,28.85323843,-81.97402565,A,P,,251306
S199.113,3499 FIELDSTONE PATH,The Village of Charlotte,Sumter,Lily,529900,3,2,1939,"2 Car, plus Golf Car Garage",,28.85010279,-81.97226198,A,P,,250803
S199.116,3489 FIELDSTONE PATH,The Village of Charlotte,Sumter,Iris,479000,3,2,1982,"2 Car, plus Golf Car Garage",,28.84959037,-81.97244188,A,P,,249968
S198.62,3192 KILLINGTON LOOP,The Village of Fernandina,Sumter,Iris,539900,3,2,1965,"2 Car, plus Golf Car Garage",,28.85615489,-81.97482995,A,P,,251256
S196.79,825 ULELAH ST,The Village of Charlotte,Sumter,Holly,469000,3,2,2096,2 Car Garage,,28.85614519,-81.9701842,A,P,OUta76ySDgk,249801
S206.156,3198 LAFAYETTE ST,The Village of Fernandina,Sumter,Elm,519000,3,2,1986,2 Car Garage,,28.85560867,-81.9795003,A,P,GYWHZA3kXXo,250401
S157.127,2141 ARROBES PL,The Village of Buttonwood,Sumter,Sunflower,459000,3,2,1888,"2 Car, plus Golf Car Garage",,28.88207958,-82.00641927,A,P,,251038
S37.92,1259 NILES CT,The Village of Glenbrook,Sumter,Dogwood,379900,3,2,1706,2 Car Garage,,28.94395281,-82.00771696,A,P,,250779
M51.170,16883 SE 93RD CUTHBERT CIR,The Village of Woodbury,Marion,Cypress,364900,3,2,1857,"2 Car, plus Golf Car Garage",,28.97740846,-81.99842519,A,P,,251378
M51.174,16865 SE 93RD CUTHBERT CIR,The Village of Woodbury,Marion,Cypress,299000,3,2,1855,2 Car Garage,,28.97670046,-81.99840447,A,P,,251496
S802.83,1243 FLAMINGO PL,The Village of Bridgeport - Edgewater,Sumter,Harbor House,779000,3,2,1639,2 Car Garage,,28.90831659,-81.98184124,A,P,JXClLlSR3rA,251305
S648.3,2134 JASPER WAY,The Village of Ashland,Sumter,Anna Maria,478800,3,2,1605,"1 Car, plus Golf Car Garage",,28.91268933,-82.00609118,A,P,SJ4vVak4qL4,250383
S648.10,2116 BURROUGHS RD,The Village of Ashland,Sumter,Bonita,365000,3,2,1403,"1 Car, plus Golf Car Garage",,28.91208686,-82.00555348,A,P,,251415
S700.18,605 LACY PL,The Village of Amelia,Sumter,Marathon,329900,2,2,1196,"1 Car, plus Golf Car Garage",,28.88583703,-81.96422901,A,P,,250925
S236.37,412 CALVERT TER,The Village of Belvedere,Sumter,Marathon,265000,2,2,1148,"1 Car, plus Golf Car Garage",,28.92333613,-82.01637576,A,P,,250331
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,273987,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,251475
S828.91,1241 MERRYWEATHER WAY,The Village of Bridgeport-Creekside Landing,Sumter,Anna Maria,729000,3,2,1612,"1 Car, plus Golf Car Garage",Swimming Pool,28.90503193,-81.97675717,A,P,,250422
S812.48,2181 DANWOOD PL,The Village of Buttonwood,Sumter,Bonita,339900,3,2,1397,"1 Car, plus Golf Car Garage",,28.88048201,-82.00912456,A,P,,251254
S704.2,490 GROVEWOOD PL,The Village of Hadley,Sumter,Bonita,289000,3,2,1397,"1 Car, plus Golf Car Garage",,28.87386966,-81.96027215,A,P,,251586
S828.44,1147 CREEKSIDE DR,The Village of Bridgeport-Creekside Landing,Sumter,Cumberland,619987,3,2,1685,"1 Car, plus Golf Car Garage",,28.90559562,-81.9771968,A,P,,251542
S809.16,1921 FIDDLEWOOD PL,The Village of Pennecamp,Sumter,Siesta,414500,3,2,1392,"1 Car, plus Golf Car Garage",,28.88916089,-82.00034784,A,P,t9tC22vQVRs,250956
M214.3,17750 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Amelia,415000,2,2,1325,"1 Car, plus Golf Car Garage",Swimming Pool,28.96351573,-82.00254912,A,P,,251342
L8.1497,1638 MAGNOLIA AVE,The Village of Country Club Hills,Lake,Site Built Seabreeze,399000,3,2,1572,2 Car Garage,,28.95473781,-81.94713682,A,P,,250781
L12.3042,653 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,234900,0,0,1144,,,28.94566792,-81.93751643,A,P,,251579
L12.3070,537 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,189000,2,2,1478,,,28.94205636,-81.93478501,A,P,,250218
L12.3000,729 TANGERINE DR,The Village of Silver Lake,Lake,Manufactured Home,214900,2,2,1436,,,28.94762738,-81.9402528,A,P,,250855
L10.2013,1525 E SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,159900,2,1,832,,,28.95223234,-81.93713569,A,P,,250774
L11.2815,619 SAINT ANDREWS BLVD,The Village of Country Club Hills,Lake,Manufactured Home,215000,2,2,936,,,28.95332294,-81.93549913,A,P,,250964
L12.2892,1319 E SCHWARTZ BLVD,The Village of Silver Lake,Lake,Manufactured Home,179900,2,2,1144,,,28.94497747,-81.93418378,A,P,,251138
L8.1876,1834 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,216500,2,2,1040,,,28.95921833,-81.94354443,A,P,,251355
L6.1041,1024 KELSEA CIR,The Village of Silver Lake,Lake,Manufactured Home,250000,2,2,1144,,,28.93889348,-81.93061449,A,P,,251382
L13.3421,1159 PARADISE DR,The Village of Country Club Hills,Lake,Manufactured Home,215000,2,2,1342,,,28.95095847,-81.95397163,A,P,,251300
L11.2822,1606 PINEHURST DR,The Village of Country Club Hills,Lake,Manufactured Home,209900,2,2,1336,,,28.95305976,-81.93618251,A,P,,250976
L6.871,609 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,1295,,,28.93872058,-81.93488886,A,P,,249791
L5.662,715 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,189900,2,2,960,,,28.94123419,-81.93897667,A,P,,250691
L6.925,536 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,179900,2,2,960,,,28.9408613,-81.93363081,A,P,,250767
L5.679,718 DEVON DR,The Village of Silver Lake,Lake,Manufactured Home,229000,2,2,1446,,,28.94156879,-81.93922149,A,P,_ew9igvwloI,251421
L3.238,832 SILVER OAK AVE,The Village of Silver Lake,Lake,Manufactured Home,205000,2,2,1567,,,28.94640634,-81.94130407,A,P,,249719
L3.290,818 BEECHWOOD AVE,The Village of Silver Lake,Lake,Paradise Found,264900,2,2,1092,"1 Car, plus Golf Car Garage",,28.94289792,-81.94137391,A,P,,249792
L1.60,1311 PARADISE DR,The Village of Orange Blossom Gardens,Lake,Manufactured Home,248900,2,2,1138,,,28.94517897,-81.94826839,A,P,,249878
L1.48,1027 ALOHA WAY,The Village of Orange Blossom Gardens,Lake,Manufactured Home,249900,2,2,1388,"1 Car, plus Golf Car Garage",,28.94660572,-81.94724296,A,P,,250430
S32.40,2809 LARRANAGA DR,The Village of Harmeswood,Sumter,New Orleans,1749900,4,3.5,3260,"2 Car, plus Golf Car Garage",Swimming Pool,28.95673987,-81.99829313,A,P,,249048
S72.88,2073 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,St. Augustine,2325000,4,3,3524,"2 Car, plus Golf Car Garage",,28.90761878,-82.00347693,A,P,,250647
S171.143,2294 PAWLEYS ISLAND PATH,The Village of Bridgeport at Miona Shores,Sumter,St. Simons,815000,3,2,2373,"2 Car, plus Golf Car Garage",,28.90700262,-82.01155567,A,P,YCF3yaLf3Ag,250759
S105.54,853 SCOTT ST,The Village of Bridgeport at Lake Sumter,Sumter,St. Simons,1150000,3,2,3188,"2 Car, plus Golf Car Garage",,28.91281418,-81.98042927,A,P,s8fKwBjuNUs,251337
S72.10,1848 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,1075000,3,2.5,2270,3 Car Garage,Swimming Pool,28.91097165,-81.99898456,A,P,,251295
M839.4,16796 SE 76TH CHATHAM AVE,Chatham Acres,Marion,Sanibel,2895000,3,3.5,3092,3 + Car Garage,Swimming Pool,28.97702876,-82.02771104,A,P,KHtlzQextOw,251323
S168.22,1839 LAKE RIDGE DR,The Village of Pennecamp,Sumter,Williamsburg,950000,3,2,2588,3 Car Garage,,28.8913681,-81.99939175,A,P,,251100
M53.80,17640 SE 86TH BRIARCLIFFE CT,The Village of Springdale,Marion,Natchez,699000,3,2,2293,3 + Car Garage,,28.96572722,-82.00954985,A,P,1MlRF3Zj02E,249505
M53.66,17507 SE 88TH COVINGTON CIR,The Village of Springdale,Marion,Natchez,599000,3,2,2593,"2 Car, plus Golf Car Garage",,28.96662066,-82.00646314,A,P,oIskgTrtDZg,250212
M53.110,17574 SE 88TH COVINGTON CIR,The Village of Springdale,Marion,Natchez,849000,3,2,2293,3 Car Garage>..<3 + Car Garage,,28.96469605,-82.00842498,A,P,,250474
S25.67,1728 ENRIQUE DR,The Village Santo Domingo,Sumter,Custom Premier,659000,3,2,2138,2 Car Garage,Swimming Pool,28.95058416,-81.96727431,A,P,,251065
S9.183,1514 CERVANTES PL,The Village Hacienda,Sumter,Rancho Mirage,599000,3,2,2308,2 Car Garage,,28.94576341,-81.96123724,A,P,,250690
S654.24,2011 THURMOND AVE,The Village of Liberty Park,Sumter,Colony,288000,2,2,1156,"1 Car, plus Golf Car Garage",,28.88454816,-81.9807524,A,P,,249930
S242.65,2614 ASCOT LOOP,The Village of Belvedere,Sumter,Colony,269900,2,2,1156,"1 Car, plus Golf Car Garage",,28.92171617,-82.01958162,A,P,,250445
S670.22,284 KATHERINE PL,The Village of Caroline,Sumter,Colony,279724,2,2,1156,"1 Car, plus Golf Car Garage",,28.89483192,-81.95453271,A,P,vbDJNom_J1M,251133
S650.57,2452 UTICA WAY,The Village of Lynnhaven,Sumter,Colony,268500,2,2,1188,"1 Car, plus Golf Car Garage",,28.9133226,-82.01507888,A,P,,251238
S654.17,2039 THURMOND AVE,The Village of Liberty Park,Sumter,Colony,299502,2,2,1156,"1 Car, plus Golf Car Garage",,28.88388746,-81.98122391,A,P,,251331
S650.17,2485 LAUREL BAY LN,The Village of Lynnhaven,Sumter,Cabot Cove,289000,2,2,1188,"1 Car, plus Golf Car Garage",,28.91424597,-82.01604078,A,P,,251262
S958.54,604 YBOR LN,The Village of Osceola Hills,Sumter,Colony,310000,2,2,1156,"1 Car, plus Golf Car Garage",,28.83237867,-81.96377737,A,P,,249563
S952.49,3458 PLACIDA TER,The Village of Fernandina,Sumter,Colony,329900,2,2,1156,"1 Car, plus Golf Car Garage",,28.84943471,-81.98650802,A,P,,249813
S959.64,3433 ALWYNE AVE,The Village of Collier,Sumter,Colony,275900,2,2,1156,"1 Car, plus Golf Car Garage",,28.85000012,-82.01989864,A,P,,250299
S964.70,3783 IVEY TER,The Village of Hillsborough,Sumter,Colony,315500,2,2,1156,"1 Car, plus Golf Car Garage",,28.84112504,-82.00690332,A,P,,250633
S823.45,1850 ORANGE CT,The Village of St. Charles,Sumter,Colony,315500,2,2,1156,"1 Car, plus Golf Car Garage",,28.8790571,-81.99745096,A,P,,250828
S710.53,946 MARGAUX TRL,The Village of Hemingway,Sumter,Colony,285000,2,2,1156,"1 Car, plus Golf Car Garage",,28.87201868,-81.97389375,A,P,,251058
S706.50,1402 BUNKER LN,The Village of Duval,Sumter,Colony,295900,2,2,1156,"1 Car, plus Golf Car Garage",,28.86796142,-81.98631474,A,P,,251242
S952.60,1448 DYNASTY PL,The Village of Fernandina,Sumter,Colony,312000,2,2,1156,"1 Car, plus Golf Car Garage",,28.84966745,-81.98754368,A,P,,251326
S807.95,2529 GRANVILLE TER,The Village of Buttonwood,Sumter,Colony,299900,2,2,1156,"1 Car, plus Golf Car Garage",,28.88774389,-82.0176368,A,P,koV0WpJWp94,251396
S810.13,2499 BRECKENRIDGE CT,The Village of Buttonwood,Sumter,Colony,279700,2,2,1156,"1 Car, plus Golf Car Garage",,28.8901336,-82.01637796,A,P,,251582
S807.10,2505 BAYPORT PL,The Village of Buttonwood,Sumter,Cabot Cove,275000,2,2,1188,"1 Car, plus Golf Car Garage",,28.88834061,-82.01657151,A,P,,251056
S958.58,618 YBOR LN,The Village of Osceola Hills,Sumter,Cabot Cove,299900,2,2,1188,"1 Car, plus Golf Car Garage",,28.83256508,-81.96424002,A,P,,251121
M217.62,17435 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,269900,2,2,1163,"1 Car, plus Golf Car Garage",,28.96839744,-82.01617978,A,P,,250724
S632.31,3490 CAMBRIA CIR,The Village of Summerhill,Sumter,Colony,280000,2,2,1156,"1 Car, plus Golf Car Garage",,28.93233028,-82.01471568,A,P,,250819
S238.11,2351 BATON PL,The Village of Bonnybrook,Sumter,Colony,295000,2,2,1156,"1 Car, plus Golf Car Garage",,28.92339378,-82.01230311,A,P,Xtr1xmtGG6s,251589
M217.37,17498 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Cabot Cove,449900,2,2,1539,"1 Car, plus Golf Car Garage",Swimming Pool,28.96756651,-82.0164117,A,P,,250712
S600.73,2138 ESCOBAR AVE,The Village Santo Domingo,Sumter,Vineyard,269000,2,1,1034,"1 Car, plus Golf Car Garage",,28.94805999,-81.97847398,A,P,,251457
L8.1575,1736 MAGNOLIA AVE,The Village of Country Club Hills,Lake,RANCH,269900,2,2,1121,"1 Car, plus Golf Car Garage",,28.95716704,-81.94527661,A,P,,250266
S605.79,2801 SALAMANCA ST,The Village Santiago,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.94354315,-81.99615634,A,P,,250414
S695.78,1747 MORELOS RD,The Village de La Vista,Sumter,Colony,259000,2,2,1121,"1 Car, plus Golf Car Garage",,28.92509566,-81.9668659,A,P,,250783
S695.119,1703 SONORA ST,The Village de La Vista,Sumter,Colony,239900,2,2,1121,"1 Car, plus Golf Car Garage",,28.92613636,-81.96546952,A,P,,250789
S687.96,241 MONTOYA DR,The Village Rio Ponderosa,Sumter,Colony,245000,2,2,1103,"1 Car, plus Golf Car Garage",,28.92191654,-81.96210975,A,P,,251101
S693.78,741 VILLITA LN,The Village Rio Ranchero,Sumter,Colony,229900,2,2,1121,"1 Car, plus Golf Car Garage",,28.93451563,-81.96110477,A,P,,251227
