ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
S159.79,2392 HOOK HOLLOW TER,The Village of Tamarind Grove,Sumter,Sandcastle,329900,3,2,1276,"1 Car, plus Golf Car Garage",,28.87453649,-82.01413282,A,P,,250184
S155.67,2383 ANSLEY PATH,The Village of Tamarind Grove,Sumter,At Ease,409000,3,2,1488,"2 Car, plus Golf Car Garage",,28.87489097,-82.01012054,A,P,hFwrOCX4eBE,250167
S37.154,1288 DEERFIELD LN,The Village of Glenbrook,Sumter,Madison,416900,2,2,1894,2 Car Garage,,28.94572032,-82.00907059,A,P,,250361
S36.161,3147 MANSFIELD ST,The Village of Polo Ridge,Sumter,Hillsborough,425000,3,2,2022,"2 Car, plus Golf Car Garage",,28.92989114,-82.00621319,A,P,,248701
S36.181,816 ARCHER AVE,The Village of Polo Ridge,Sumter,Hillsborough,429900,3,2,1892,2 Car Garage,,28.93493788,-82.00246077,A,P,,250386
S33.231,3160 HILLSIDE LN,The Village of Glenbrook,Sumter,Bradford,749500,3,2,2044,2 Car Garage,Swimming Pool,28.94601195,-82.00601749,A,P,,250315
S40.17,1573 NORFOLK AVE,The Village of Belle Aire,Sumter,Volusia,919000,3,2,1871,2 Car Garage,Swimming Pool,28.95214253,-82.00790148,A,P,IuouIJlI89I,250043
S40.16,1581 NORFOLK AVE,The Village of Belle Aire,Sumter,Volusia,939000,3,2,1909,2 Car Garage,,28.95236732,-82.00784544,A,P,0l34ZI6sxFw,250227
S33.48,1637 OAK FOREST DR,The Village of Glenbrook,Sumter,Volusia,725000,3,2,1951,2 Car Garage,,28.9512844,-82.003109,A,P,,250615
S20.68,1135 SALIDO AVE,The Village Santo Domingo,Sumter,Cancun,359000,3,2,1625,2 Car Garage,,28.94298512,-81.97783277,A,P,yDOWb2gELF8,249882
S26.143,1308 GALINDO PL,The Village Santo Domingo,Sumter,Cancun,429000,3,2,1647,2 Car Garage,,28.94809652,-81.96855802,A,P,,250115
S14.31,625 SAN MARINO DR,The Village de La Vista,Sumter,Catalina III,387711,3,2,1587,2 Car Garage,,28.93028314,-81.9626109,A,P,,247007
L22.6066,918 VENTURA DR,The Village La Reynalda,Lake,Catalina III,369500,3,2,1812,"2 Car, plus Golf Car Garage",,28.92531612,-81.94386163,A,P,,249396
S37.107,1252 NILES CT,The Village of Glenbrook,Sumter,Flagler,418999,3,2,2044,2 Car Garage,,28.94399122,-82.00822819,A,P,,248442
S26.91,1913 AUGUSTINE DR,The Village Santo Domingo,Sumter,Saratoga III,339900,3,2,1451,2 Car Garage,,28.94814556,-81.97189726,A,P,,250122
S30.137,1419 ARREDONDO DR,The Village Santiago,Sumter,Carolina III,329000,3,2,1527,2 Car Garage,,28.95121458,-81.99326888,A,P,,249429
S33.20,1413 OAK FOREST DR,The Village of Glenbrook,Sumter,Carolina III,344000,3,2,1572,2 Car Garage,,28.94822134,-82.00146623,A,P,,249873
S29.35,2417 TAMARINDO DR,The Village Santiago,Sumter,Annandale,499900,3,2,1540,2 Car Garage,,28.95006568,-81.98545888,A,P,,250314
L22.5993,522 LOMA PASEO DR,The Village La Reynalda,Lake,Belmont,564000,3,2,1959,2 Car Garage,,28.92778546,-81.94230916,A,P,v-pehs0Wj1g,249297
S30.51,2607 CARIBE DR,The Village Santiago,Sumter,Belmont,539000,3,2,2002,2 Car Garage,,28.94852132,-81.99764701,A,P,,250313
S172.24,878 MISTY CT,The Village of Hemingway,Sumter,Bougainvillea,425000,3,2,1596,2 Car Garage,,28.86583508,-81.97171399,A,P,,250599
S172.16,2729 JANWOOD AVE,The Village of Hemingway,Sumter,Gardenia,739000,3,2,1927,,,28.86711868,-81.97111789,A,P,,249129
S134.77,2542 FLINTSHIRE AVE,The Village of Hadley,Sumter,Gardenia,499900,3,2,1887,"2 Car, plus Golf Car Garage",,28.87214665,-81.96163296,A,P,,249353
S172.134,2739 MIDLAND TER,The Village of Hemingway,Sumter,Gardenia,465117,3,2,1927,2 Car Garage,,28.86694362,-81.97340814,A,P,,249690
S134.1,2327 DUNKIRK TRL,The Village of Hadley,Sumter,Gardenia,749900,3,2,1926,2 Car Garage,,28.87663445,-81.96103492,A,P,,250336
S147.135,2704 PERSIMMON LOOP,The Village of Duval,Sumter,Gardenia,499000,3,2,2010,"2 Car, plus Golf Car Garage",,28.86726814,-81.98810967,A,P,,250540
S132.109,2346 JONESBURY RUN,The Village of Hadley,Sumter,Jasmine,379900,3,2,1517,2 Car Garage,,28.87685425,-81.95458593,A,P,,249876
S133.36,607 PLAINTAIN PATH,The Village of Hadley,Sumter,Jasmine,439000,3,2,1541,2 Car Garage,,28.87736555,-81.9636424,A,P,,250665
S150.69,2125 FOGGY BROOK LOOP,The Village of St. Charles,Sumter,Juniper,410000,3,2,2000,2 Car Garage,,28.88121779,-81.99742281,A,P,,250646
S170.1,2433 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,Lantana,839000,3,2,1996,"2 Car, plus Golf Car Garage",,28.88955631,-82.01408307,A,P,JbL91cUXneo,249370
S141.209,2361 INDIA HOOK TER,The Village of Bonita,Sumter,Lantana,529500,3,2,2096,2 Car Garage,,28.87630436,-81.98221696,A,P,,250209
S134.39,2612 LANDALE LOOP,The Village of Hadley,Sumter,Whispering Pine,354900,3,2,1644,2 Car Garage,,28.87112714,-81.95921554,A,P,,250397
S136.159,770 GOLIATH PL,The Village of Bonita,Sumter,Wisteria,359000,3,2,1512,2 Car Garage,,28.87796166,-81.96881792,A,P,,248356
S135.285,512 AINSWORTH CIR,The Village of Hadley,Sumter,Wisteria,559900,3,2,1512,2 Car Garage,Swimming Pool,28.86898562,-81.96049849,A,P,,249889
S141.305,1189 HOMELAND PARK ST,The Village of Bonita,Sumter,Wisteria,420000,3,2,1507,2 Car Garage,,28.87612189,-81.98038029,A,P,,249966
S148.6,1824 DUTCHESS LOOP,The Village of St. Charles,Sumter,Wisteria,429000,3,2,1512,2 Car Garage,,28.87809409,-81.99434732,A,P,,250067
S148.41,1612 DUTCHESS LOOP,The Village of St. Charles,Sumter,Begonia,439000,3,2,1916,"2 Car, plus Golf Car Garage",,28.87683352,-81.99309633,A,P,h2lpxQCd6KU,249171
S142.4,1163 WESTMORELAND LOOP,The Village of Duval,Sumter,Iris,499985,3,2,1939,"2 Car, plus Golf Car Garage",,28.87285249,-81.97949617,A,P,DXFe27k8Xvw,249820
S9.141,1214 SAN BERNADINO WAY,The Village Hacienda,Sumter,La Costa,335000,2,2,1613,2 Car Garage,,28.94435599,-81.95997847,A,P,,249881
S17.2,219 CARRERA DR,The Village Tierra del Sol,Sumter,Sierra,685000,3,2,1831,2 Car Garage,,28.9221073,-81.97012535,A,P,,249194
S23.180,1511 AQUINO LN,The Village Santo Domingo,Sumter,Sedona III,325000,3,2,1437,2 Car Garage,,28.95152825,-81.98113985,A,P,,249809
S15.51,409 ALDAMA AVE,The Village de La Vista,Sumter,Sedona III,389316,3,2,1477,2 Car Garage,Swimming Pool,28.9248755,-81.96774318,A,P,,249810
S9.49,1162 SAN JUAN DR,The Village Hacienda,Sumter,Sedona III,460000,3,2,1458,2 Car Garage,,28.94342447,-81.95733999,A,P,HRW6364OhEc,250267
S22.240,1211 EL ESPARZA LN,The Village Santo Domingo,Sumter,Sedona III,312000,3,2,1437,2 Car Garage,,28.94528373,-81.97236049,A,P,,250441
S14.35,617 SAN MARINO DR,The Village de La Vista,Sumter,Vera Cruz,422000,3,2,1864,2 Car Garage,,28.92993923,-81.96197659,A,P,,248521
M46.44,17609 SE 90TH CLEMSON CIR,The Village of Springdale,Marion,Hibiscus,379500,3,2,1917,,,28.96409895,-82.0056835,A,P,,248942
L78.27,1204 BOWER LN,Spring Arbor - Family Neighborhood,Lake,Hibiscus,549900,5,3,2301,2 Car Garage,Swimming Pool,28.91899019,-81.95117777,A,P,zwst28yEhhg,249853
M62.220,17430 SE 72ND DEER RUN AVE,The Village of Chatham,Marion,Hibiscus,424900,3,2,1981,2 Car Garage,,28.96858801,-82.03344229,A,P,,250204
S75.28,2206 HIGH POINT DR,The Village of Bonnybrook,Sumter,Royal Palm,444000,3,2,2015,2 Car Garage,,28.9166614,-82.0083447,A,P,,249863
M55.24,17278 SE 85TH WILLOWICK CIR,The Village of Briar Meadow,Marion,Live Oak,649897,3,2,2084,"2 Car, plus Golf Car Garage",,28.97028942,-82.00810307,A,P,arDT8ah_V1M,250059
M63.47,7100 SE 172ND HAZELWOOD LOOP,The Village of Chatham,Marion,Live Oak,977711,3,2,2540,"2 Car, plus Golf Car Garage",Swimming Pool,28.97275216,-82.03153754,A,P,,250149
S92.77,1706 NELSON TER,The Village of Sunset Pointe,Sumter,Lantana,929900,3,2,2505,"2 Car, plus Golf Car Garage",Swimming Pool,28.89803291,-81.99456856,A,P,JJDUpgTzRl4,250413
S67.162,3722 AUBURNDALE AVE,The Village of Summerhill,Sumter,Banyan,429900,3,2,1668,2 Car Garage,,28.93952544,-82.00822206,A,P,,250137
S70.287,628 SHALIMAR ST,The Village of Winifred,Sumter,Bougainvillea,369000,3,2,1416,2 Car Garage,,28.91819998,-81.99652062,A,P,,249324
S80.66,649 RAVENEL CT,The Village of Belvedere,Sumter,Bougainvillea,373000,3,2,1392,2 Car Garage,,28.91757538,-82.02242141,A,P,,249969
S75.106,2459 AMBLER CIR,The Village of Bonnybrook,Sumter,Modified Designer,449000,3,2,1820,2 Car Garage,,28.9194112,-82.01138799,A,P,CBVFkcvXy8M,249961
S100.83,1767 HAGOOD LOOP,The Village of Poinciana,Sumter,Jasmine,399000,3,2,1535,2 Car Garage,,28.89054513,-81.99427694,A,P,,249402
S70.37,405 KINGSTON WAY,The Village of Winifred,Sumter,Oleander,439000,3,2,1647,"2 Car, plus Golf Car Garage",,28.92361672,-82.00254104,A,P,,249249
S99.7,2015 SOUTHFIELD DR,The Village of Poinciana,Sumter,Oleander,477000,3,2,1891,"2 Car, plus Golf Car Garage",,28.88440752,-81.99201033,A,P,YXsd1xMT8RY,249897
S82.57,2118 KAYLEE DR,The Village of Ashland,Sumter,Gardenia,475000,3,2,2114,,,28.91578781,-82.00451459,A,P,,249114
S91.115,1519 FENIMORE LN,The Village of Sunset Pointe,Sumter,Gardenia,599000,3,2,1927,2 Car Garage,Swimming Pool,28.89663699,-81.98933785,A,P,,249556
S73.39,848 CASTLEBERRY CIR,The Village of Bonnybrook,Sumter,Gardenia,745000,3,2,2100,"2 Car, plus Golf Car Garage",,28.91628259,-82.00095499,A,P,mEN6CEwQzRM,249657
S109.106,1351 DUNCAN DR,The Village of Virginia Trace,Sumter,Gardenia,749000,3,2,2359,2 Car Garage,,28.89933289,-81.97049542,A,P,,249731
S106.76,1433 FOREST ACRES DR,The Village of Virginia Trace,Sumter,Gardenia,579000,3,2,1927,2 Car Garage,,28.90093656,-81.97320156,A,P,,249777
S106.43,1068 SAYLE ST,The Village of Virginia Trace,Sumter,Gardenia,799000,3,2,2251,2 Car Garage,,28.90329014,-81.97691582,A,P,,250605
S79.90,546 FOXFIELD PATH,The Village of Belvedere,Sumter,Camellia,535000,3,2,1875,"2 Car, plus Golf Car Garage",,28.92017249,-82.02705062,A,P,dGgJQOarkFQ,248520
S97.57,1442 GREENVILLE WAY,The Village of Liberty Park,Sumter,Whispering Pine,364900,3,2,1496,2 Car Garage,,28.88183032,-81.98725899,A,P,,249111
S85.89,737 WILLINGTON WAY,The Village of Lynnhaven,Sumter,Whispering Pine,469900,3,2,1500,2 Car Garage,,28.9159062,-82.01113959,A,P,,250654
S71.227,740 WINIFRED WAY,The Village of Winifred,Sumter,Cypress,459000,3,2,1861,2 Car Garage,,28.91555208,-81.99513508,A,P,,250238
S92.216,1768 LANDRUM LN,The Village of Sunset Pointe,Sumter,Birch,290000,2,2,1248,2 Car Garage,,28.89651529,-81.99615947,A,P,,249866
S148.4,1836 DUTCHESS LOOP,The Village of St. Charles,Sumter,Wisteria,413900,3,2,1560,2 Car Garage,,28.87779105,-81.99408505,A,P,m1PXXBS41Gg,250449
S170.20,2509 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,Allamanda,399000,3,2,1559,2 Car Garage,,28.89077978,-82.01709369,A,P,,249940
S161.93,2175 DORST LN,The Village of Buttonwood,Sumter,Begonia,435000,3,2,1890,"2 Car, plus Golf Car Garage",,28.88069231,-82.01092248,A,P,,249012
S157.119,2108 BEECHER PATH,The Village of Buttonwood,Sumter,Lily,455000,3,2,1939,2 Car Garage,,28.88286694,-82.00774821,A,P,xr0UvG3_F74,250231
S170.222,2029 DALECROFT TRL,The Village of Buttonwood,Sumter,Lily,549900,3,2,1930,,,28.88536871,-82.01878535,A,P,,250374
S160.110,2287 NEWBURN LN,The Village of Tamarind Grove,Sumter,Iris,469985,3,2,1965,"2 Car, plus Golf Car Garage",,28.87778041,-82.01107129,A,P,,250671
S175.135,664 ALWICK WAY,The Village of Sanibel,Sumter,Holly,474987,3,2,2071,2 Car Garage,,28.86147877,-81.9653123,A,P,6XowyR1kc1o,248874
M57.20,16846 SE 80TH BELLAVISTA CIR,The Village of Calumet Grove,Marion,Whispering Pine,549900,3,2,1906,2 Car Garage,,28.97923961,-82.02101376,A,P,,248740
M48.1,17608 SE 92ND GRANTHAM TER,The Village of Springdale,Marion,Whispering Pine,365900,3,2,1500,2 Car Garage,,28.96590662,-82.00028247,A,P,,250417
M44.192,17964 SE 88TH GRIMBALL AVE,The Village of Piedmont,Marion,Whispering Pine,525000,3,2,1684,2 Car Garage,,28.96047352,-82.00733306,A,P,,250518
M44.301,17835 SE 88TH GRIMBALL AVE,The Village of Piedmont,Marion,Whispering Pine,332000,3,2,1600,2 Car Garage,,28.96268765,-82.00734308,A,P,,250602
S177.89,2921 RAIN LILY LOOP,The Village of Sanibel,Sumter,Begonia,459000,3,2,1860,"2 Car, plus Golf Car Garage",,28.86269174,-81.97378509,A,P,,250029
S176.32,2875 ADRIENNE WAY,The Village of Sanibel,Sumter,Lily,499000,3,2,1939,,,28.86356227,-81.97093193,A,P,fp6pHc9mF1E,248748
S214.23,3265 HAISLIP CT,The Village of Gilchrist,Sumter,Lily,1074900,3,2,1979,3 Car Garage,Swimming Pool,28.85407161,-81.98925995,A,P,,249470
S208.110,1276 MOCKINGBIRD LN,The Village of Fernandina,Sumter,Lily,445000,3,2,1939,2 Car Garage,,28.85638748,-81.98338001,A,P,,250116
S199.116,3489 FIELDSTONE PATH,The Village of Charlotte,Sumter,Iris,529000,3,2,1982,"2 Car, plus Golf Car Garage",,28.84959037,-81.97244188,A,P,,249968
S160.34,2409 BACHMAN PATH,The Village of Tamarind Grove,Sumter,Lilac,425000,3,2,1956,"2 Car, plus Golf Car Garage",,28.87904717,-82.01557573,A,P,,249399
S178.45,568 EVESBOROUGH PATH,The Village of Sanibel,Sumter,Lilac,434711,3,2,1956,"2 Car, plus Golf Car Garage",,28.8582757,-81.96269546,A,P,,249794
S196.79,825 ULELAH ST,The Village of Charlotte,Sumter,Holly,469000,3,2,2096,2 Car Garage,,28.85614519,-81.9701842,A,P,OUta76ySDgk,249801
S205.102,1056 ALLAIRE LOOP,The Village of Fernandina,Sumter,Aspen,775000,3,2,1962,"2 Car, plus Golf Car Garage",,28.85109077,-81.97857413,A,P,gFqRF3h10Rw,249574
S176.68,2966 BRADDY CT,The Village of Sanibel,Sumter,Aspen,524900,3,2,1950,"2 Car, plus Golf Car Garage",,28.86151034,-81.96761519,A,P,,250436
S206.156,3198 LAFAYETTE ST,The Village of Fernandina,Sumter,Elm,529000,3,2,1986,2 Car Garage,,28.85560867,-81.9795003,A,P,GYWHZA3kXXo,250401
S177.136,923 VANILLA LEAF PL,The Village of Sanibel,Sumter,Cedar,465000,3,2,1865,2 Car Garage,,28.85998774,-81.97293234,A,P,Kpl8xERgB0U,250101
M50.38,9345 SE 171ST LE FLORE LN,The Village of Woodbury,Marion,Maple,319700,3,2,1446,2 Car Garage,,28.97264012,-81.99828732,A,P,,250384
M60.9,17346 SE 80TH BILTMORE AVE,The Village of Chatham,Marion,Dogwood,459900,3,2,1666,2 Car Garage,,28.96989507,-82.02080091,A,P,,249782
S802.57,1023 BLUE HERON AVE,The Village of Bridgeport - Edgewater,Sumter,Glen Arbor,590000,3,2,1445,2 Car Garage,,28.90869763,-81.97939837,A,P,,250360
S607.97,1402 CONCHAS DR,The Village Santiago,Sumter,Summerland,335000,2,2,1146,,,28.94916913,-81.99966564,A,P,,250249
S648.17,2068 BURROUGHS RD,The Village of Ashland,Sumter,Anna Maria,397000,3,2,1605,"1 Car, plus Golf Car Garage",,28.91184021,-82.00462257,A,P,,249647
S648.3,2134 JASPER WAY,The Village of Ashland,Sumter,Anna Maria,498800,3,2,1605,"1 Car, plus Golf Car Garage",,28.91268933,-82.00609118,A,P,SJ4vVak4qL4,250383
S661.21,1398 CHESTERFIELD LN,The Village of Liberty Park,Sumter,Marathon,319900,2,2,1158,"1 Car, plus Golf Car Garage",,28.88275542,-81.9861789,A,P,,249091
S661.28,1399 GEORGIANA TER,The Village of Liberty Park,Sumter,Anna Maria,474900,3,2,1597,"1 Car, plus Golf Car Garage",Swimming Pool,28.88224472,-81.98583027,A,P,,248681
S675.61,507 RICHBURG ST,The Village of Mallory Square,Sumter,Anna Maria,429000,3,2,1611,2 Car Garage,,28.89886793,-81.96092857,A,P,,249357
S668.2,1117 ELIZABETH CT,The Village of Caroline,Sumter,Anna Maria,425000,3,2,1602,"1 Car, plus Golf Car Garage",,28.90606329,-81.96686076,A,P,6Cp-to3N7eE,249527
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,274900,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,247826
M214.98,17831 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Marathon,289999,2,2,1283,"1 Car, plus Golf Car Garage",,28.96251519,-82.00164767,A,P,,249949
S236.37,412 CALVERT TER,The Village of Belvedere,Sumter,Marathon,289900,2,2,1148,"1 Car, plus Golf Car Garage",,28.92333613,-82.01637576,A,P,,250331
S716.11,304 VIDALIA PL,The Village of Hadley,Sumter,Amelia,339900,2,2,1196,"1 Car, plus Golf Car Garage",,28.87585245,-81.95515928,A,P,,249978
S828.91,1241 MERRYWEATHER WAY,The Village of Bridgeport-Creekside Landing,Sumter,Anna Maria,699000,3,2,1612,"1 Car, plus Golf Car Garage",Swimming Pool,28.90503193,-81.97675717,A,P,,250422
S236.6,2494 GREENHILL TRL,The Village of Belvedere,Sumter,Bonita,389900,3,2,1423,"1 Car, plus Golf Car Garage",,28.92256161,-82.01618061,A,P,,249967
L8.1874,1838 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,274900,2,2,1139,"1 Car, plus Golf Car Garage",,28.95893526,-81.94321003,A,P,,250372
L10.2266,1701 PALM AIRE DR,The Village of Country Club Hills,Lake,Manufactured Home,226990,2,2,1352,,,28.95574082,-81.93832095,A,P,9-rt5J71Nbk,249243
L12.3070,537 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,205000,2,2,1478,,,28.94205636,-81.93478501,A,P,,250218
L13.3260,1411 LINDSEY LN,The Village of Orange Blossom Gardens,Lake,Manufactured Home,219000,2,2,1296,,,28.9486768,-81.94636602,A,P,,250494
L6.911,508 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,884,,,28.94100893,-81.9309063,A,P,,250223
L10.2406,1528 DORAL CIR,The Village of Country Club Hills,Lake,Manufactured Home,184900,2,2,1243,,,28.95321865,-81.94081861,A,P,,250349
L12.3069,539 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,1448,,,28.94205736,-81.93499502,A,P,,250334
L11.2819,1601 PINEHURST DR,The Village of Country Club Hills,Lake,Manufactured Home,239900,2,2,1688,,,28.95256409,-81.93614947,A,P,,249239
L13.3426,1149 PARADISE DR,The Village of Country Club Hills,Lake,Manufactured Home,256000,2,2,1542,,,28.95180055,-81.95398099,A,P,,250538
L6.871,609 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,1295,,,28.93872058,-81.93488886,A,P,,249791
L6.734,547 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,204000,2,2,1056,,,28.94139274,-81.93442456,A,P,,250081
L4.425,921 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,239900,2,2,1284,,,28.9426158,-81.94488413,A,P,,250364
L6.820,1009 MATTHEW AVE,The Village of Silver Lake,Lake,Manufactured Home,145000,2,2,768,,,28.93927791,-81.93640481,A,P,,250528
L7.1134,1503 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,219900,2,2,1144,,,28.95202273,-81.94934863,A,P,,250555
L5.662,715 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,189900,2,2,960,,,28.94123419,-81.93897667,A,P,,250691
L3.238,832 SILVER OAK AVE,The Village of Silver Lake,Lake,Manufactured Home,219500,2,2,1567,,,28.94640634,-81.94130407,A,P,,249719
L3.290,818 BEECHWOOD AVE,The Village of Silver Lake,Lake,Paradise Found,269900,2,2,1092,"1 Car, plus Golf Car Garage",,28.94289792,-81.94137391,A,P,,249792
L1.60,1311 PARADISE DR,The Village of Orange Blossom Gardens,Lake,Manufactured Home,278900,2,2,1138,,,28.94517897,-81.94826839,A,P,,249878
L3.95,916 BEECHWOOD AVE,The Village of Silver Lake,Lake,Manufactured Home,229900,4,2,1344,,,28.9416934,-81.9429925,A,P,,249906
L1.48,1027 ALOHA WAY,The Village of Orange Blossom Gardens,Lake,Manufactured Home,269900,2,2,1388,"1 Car, plus Golf Car Garage",,28.94660572,-81.94724296,A,P,,250430
S686.40,628 DELGADO AVE,The Village Rio Grande,Sumter,Baja,280000,2,2,1094,"1 Car, plus Golf Car Garage",,28.93066556,-81.95522115,A,P,,249785
S690.52,304 GUIDO AVE,The Village de La Vista,Sumter,Baja,325000,2,2,1334,"1 Car, plus Golf Car Garage",,28.92369641,-81.96513328,A,P,,250357
S685.14,1305 SANTA MARIA AVE,The Village Rio Grande,Sumter,El Cancun,449500,2,2,1686,2 Car Garage,,28.93791869,-81.95595746,A,P,,249322
S32.40,2809 LARRANAGA DR,The Village of Harmeswood,Sumter,New Orleans,1999900,4,3.5,3260,"2 Car, plus Golf Car Garage",Swimming Pool,28.95673987,-81.99829313,A,P,,249048
S105.20,1092 RUSSELL LOOP,The Village of Bridgeport at Lake Sumter,Sumter,Modified Premier,1189000,3,2,2373,"2 Car, plus Golf Car Garage",,28.91386711,-81.97956606,A,P,NPbdiMPByDs,249650
S72.98,1993 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,874900,3,2,2616,"2 Car, plus Golf Car Garage",Swimming Pool,28.90991623,-82.0020456,A,P,5nhvKYqBzg4,247210
S105.50,1265 RUSSELL LOOP,The Village of Bridgeport at Lake Sumter,Sumter,Natchez,874900,3,2,2353,"2 Car, plus Golf Car Garage",,28.91185791,-81.9823587,A,P,_Fl-jgTeR04,250322
S94.70,1501 TAYLOR LN,The Village of Sunset Ridge at Sunset Pointe,Sumter,Natchez,1090000,3,3,2855,,Swimming Pool,28.89215797,-81.98866132,A,P,,250638
S102.2,1694 BLACK LAKE DR,The Village of Bridgeport at Lake Miona,Sumter,Chatham,2145000,3,2,3150,,Swimming Pool,28.90787979,-81.994134,A,P,tkW-OKri0aE,249895
S105.76,781 EVANS WAY,The Village of Bridgeport at Lake Sumter,Sumter,Sanibel,1175000,3,2,2992,"2 Car, plus Golf Car Garage",Swimming Pool,28.91436348,-81.97963794,A,P,oebKd-X9tbo,250521
S171.137,2339 BEACHWOOD ST,The Village of Bridgeport at Miona Shores,Sumter,Williamsburg,969877,3,2,2921,3 Car Garage,,28.90682665,-82.01189917,A,P,IrvsXyqoi-8,250679
S171.60,2252 CLEARWATER RUN,The Village of Bridgeport at Miona Shores,Sumter,Sanibel,1249000,3,3,3194,"2 Car, plus Golf Car Garage",,28.90765135,-82.00651831,A,P,,249043
M53.80,17640 SE 86TH BRIARCLIFFE CT,The Village of Springdale,Marion,Natchez,749000,3,2,2293,3 + Car Garage,,28.96572722,-82.00954985,A,P,1MlRF3Zj02E,249505
M53.66,17507 SE 88TH COVINGTON CIR,The Village of Springdale,Marion,Natchez,649000,3,2,2593,"2 Car, plus Golf Car Garage",,28.96662066,-82.00646314,A,P,oIskgTrtDZg,250212
M53.110,17574 SE 88TH COVINGTON CIR,The Village of Springdale,Marion,Natchez,885000,3,2,2293,3 Car Garage>..<3 + Car Garage,,28.96469605,-82.00842498,A,P,,250474
S25.67,1728 ENRIQUE DR,The Village Santo Domingo,Sumter,La Paloma III,699000,3,2,2138,2 Car Garage,Swimming Pool,28.95058416,-81.96727431,A,P,,248876
S9.183,1514 CERVANTES PL,The Village Hacienda,Sumter,Rancho Mirage,625000,3,2,2308,2 Car Garage,,28.94576341,-81.96123724,A,P,,250690
