ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
S41.206,1837 NAPLES PL,The Village of Belle Aire,Sumter,Stetson III,324900,3,2,1527,2 Car Garage,,28.95935562,-82.01271293,A,P,,250186
S236.37,412 CALVERT TER,The Village of Belvedere,Sumter,Marathon,282000,2,2,1148,"1 Car, plus Golf Car Garage",,28.92333613,-82.01637576,A,P,,250331
S76.49,2437 AFTON AVE,The Village of Belvedere,Sumter,Hibiscus,365000,3,2,2003,"1 Car, plus Golf Car Garage",,28.91785521,-82.01409857,A,P,-HJsoZp7IPk,251009
S78.33,2828 PLAINRIDGE LOOP,The Village of Belvedere,Sumter,Amarillo,319000,3,2,1392,2 Car Garage,,28.92316963,-82.02201828,A,P,dpH7e_E-g-4,250983
S78.60,423 FAIRMOUNT CT,The Village of Belvedere,Sumter,Amarillo,399000,3,2,1572,2 Car Garage,,28.92331947,-82.02279817,A,P,,251261
S79.90,546 FOXFIELD PATH,The Village of Belvedere,Sumter,Camellia,469000,3,2,1875,"2 Car, plus Golf Car Garage",,28.92017249,-82.02705062,A,P,dGgJQOarkFQ,248520
S79.146,2717 MARSTON WAY,The Village of Belvedere,Sumter,Oleander,529600,3,2,1667,2 Car Garage,,28.92049629,-82.02228551,A,P,,251075
S242.65,2614 ASCOT LOOP,The Village of Belvedere,Sumter,Colony,269900,2,2,1156,"1 Car, plus Golf Car Garage",,28.92171617,-82.01958162,A,P,,250445
S136.124,996 BAISLEY TRL,The Village of Bonita,Sumter,Lantana,769900,3,2,1978,"2 Car, plus Golf Car Garage",,28.8787323,-81.97456668,A,P,,251022
S136.159,770 GOLIATH PL,The Village of Bonita,Sumter,Wisteria,359000,3,2,1512,2 Car Garage,,28.87796166,-81.96881792,A,P,,248356
S141.136,1313 CENTERVILLE PL,The Village of Bonita,Sumter,Jasmine,427711,3,2,1673,2 Car Garage,,28.87877621,-81.9834774,A,P,,251196
S141.305,1189 HOMELAND PARK ST,The Village of Bonita,Sumter,Wisteria,420000,3,2,1507,2 Car Garage,,28.87612189,-81.98038029,A,P,,249966
S141.306,1195 HOMELAND PARK ST,The Village of Bonita,Sumter,Allamanda,479000,3,2,1559,2 Car Garage,,28.87622543,-81.98053625,A,P,,251088
S800.48,960 BUSTER PL,The Village of Bonita,Sumter,Modified Courtyard V,535000,3,3,1532,,,28.87415174,-81.97404636,A,P,lViY0x6Tee0,250659
S75.106,2459 AMBLER CIR,The Village of Bonnybrook,Sumter,Modified Designer,399000,3,2,1820,2 Car Garage,,28.9194112,-82.01138799,A,P,,250770
S239.34,2415 WAKEFIELD TER,The Village of Bonnybrook,Sumter,Stoneybrook,539900,3,2,1607,"1 Car, plus Golf Car Garage",,28.91925757,-82.0139177,A,P,,251154
S46V.153,5392 DRAY DR,The Village of Bradford,Sumter,Basswood,389900,3,2,1446,2 Car Garage,,28.80245561,-81.97760104,A,P,,251104
S46V.196,5417 BEDNARIK PL,The Village of Bradford,Sumter,Begonia,569900,3,2,2061,"2 Car, plus Golf Car Garage",,28.80161283,-81.9770646,A,P,,250790
S60V.10,5201 BUCK ST,The Village of Bradford,Sumter,Ottawa,1100000,3,3,1892,"2 Car, plus Golf Car Garage",Swimming Pool,28.8068991,-81.97904559,A,P,,250567
S60V.80,1174 TERI TER,The Village of Bradford,Sumter,Avondale,424900,3,2,1699,2 Car Garage,,28.80603037,-81.9799521,A,P,,249513
S61V.15,1059 JANA CT,The Village of Bradford,Sumter,Hideaway,274000,2,2,1039,"1 Car, plus Golf Car Garage",,28.7977841,-81.97671287,A,P,,251002
M229.15,8712 SE 166TH BIRCHBROOK LOOP,The Village of Briar Meadow,Marion,Foxglove,399987,3,2,1419,"1 Car, plus Golf Car Garage",,28.97929789,-82.00914107,A,P,,249844
M228.3,16595 SE 85TH LANGHAM CT,The Village of Briar Meadow,Marion,Grantham,415000,3,2,1670,"1 Car, plus Golf Car Garage",,28.98065797,-82.01127596,A,P,,249541
M228.6,16625 SE 85TH LANGHAM CT,The Village of Briar Meadow,Marion,Woodlawn,299000,2,2,1181,"1 Car, plus Golf Car Garage",,28.98037348,-82.01163849,A,P,,250673
M218.1,17339 SE 84TH FOXGROVE AVE,The Village of Briar Meadow,Marion,Stoneybrook,1175000,3,3,3693,2 Car Garage,Swimming Pool,28.97005638,-82.01346838,A,P,,250140
S171.143,2294 PAWLEYS ISLAND PATH,The Village of Bridgeport at Miona Shores,Sumter,St. Simons,815000,3,2,2373,"2 Car, plus Golf Car Garage",,28.90700262,-82.01155567,A,P,YCF3yaLf3Ag,250759
S828.91,1241 MERRYWEATHER WAY,The Village of Bridgeport-Creekside Landing,Sumter,Anna Maria,729000,3,2,1612,"1 Car, plus Golf Car Garage",Swimming Pool,28.90503193,-81.97675717,A,P,,250422
S805.47,2558 CARRINGTON CT,The Village of Buttonwood,Sumter,Colony,279900,2,2,1156,"1 Car, plus Golf Car Garage",,28.88979676,-82.0180883,A,P,,251131
S807.10,2505 BAYPORT PL,The Village of Buttonwood,Sumter,Cabot Cove,275000,2,2,1188,"1 Car, plus Golf Car Garage",,28.88834061,-82.01657151,A,P,,251056
S157.127,2141 ARROBES PL,The Village of Buttonwood,Sumter,Sunflower,459000,3,2,1888,"2 Car, plus Golf Car Garage",,28.88207958,-82.00641927,A,P,,251038
S170.20,2509 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,Allamanda,385000,3,2,1559,2 Car Garage,,28.89077978,-82.01709369,A,P,,249940
S170.68,2596 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,About Time,309900,2,2,1156,"1 Car, plus Golf Car Garage",,28.88962799,-82.01980226,A,P,,251046
S170.136,1797 CHANCEY WAY,The Village of Buttonwood,Sumter,At Ease,369000,3,2,1477,2 Car Garage,,28.89001967,-82.0190784,A,P,,251207
S170.270,1963 HARDING PATH,The Village of Buttonwood,Sumter,At Ease,389500,3,2,1623,"2 Car, plus Golf Car Garage",,28.88593212,-82.01765817,A,P,7KSlA-QKvJg,249606
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,274900,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,247826
S114.90,288 NORRIS WAY,The Village of Caroline,Sumter,Amarillo,355000,3,2,1572,2 Car Garage,,28.89753866,-81.95447738,A,P,,251204
S125.35,1024 MCNAIR TER,The Village of Caroline,Sumter,Gardenia,554999,3,2,1913,2 Car Garage,,28.90845106,-81.96783435,A,P,,250727
S670.22,284 KATHERINE PL,The Village of Caroline,Sumter,Colony,284724,2,2,1156,"1 Car, plus Golf Car Garage",,28.89483192,-81.95453271,A,P,vbDJNom_J1M,251133
S670.39,285 STARR LN,The Village of Caroline,Sumter,Colony,339800,2,2,1156,"1 Car, plus Golf Car Garage",,28.8957807,-81.95454175,A,P,,248989
S75V.15,837 HUBBARD LOOP,The Village of Cason Hammock,Sumter,Indigo,1399999,3,3,2013,3 Car Garage,,28.78892683,-81.97073725,A,P,,251244
S75V.55,1143 SKATES ST,The Village of Cason Hammock,Sumter,Woodside,675000,4,3,2276,"2 Car, plus Golf Car Garage",,28.78969664,-81.9785883,A,P,,251268
S77V.82,881 BOWDEN RD,The Village of Cason Hammock,Sumter,Jasmine,649000,3,2,1569,2 Car Garage,Swimming Pool,28.7864592,-81.97333774,A,P,,249864
S196.79,825 ULELAH ST,The Village of Charlotte,Sumter,Holly,469000,3,2,2096,2 Car Garage,,28.85614519,-81.9701842,A,P,OUta76ySDgk,249801
S196.123,3281 SYLEWOOD AVE,The Village of Charlotte,Sumter,Allamanda,449900,3,2,1559,"2 Car, plus Golf Car Garage",,28.85336604,-81.97021564,A,P,5OkYLtIdaMA,251265
S199.113,3499 FIELDSTONE PATH,The Village of Charlotte,Sumter,Lily,549000,3,2,1939,"2 Car, plus Golf Car Garage",,28.85010279,-81.97226198,A,P,,250803
S199.116,3489 FIELDSTONE PATH,The Village of Charlotte,Sumter,Iris,499000,3,2,1982,"2 Car, plus Golf Car Garage",,28.84959037,-81.97244188,A,P,,249968
S945.49,3335 SEBASTION AVE,The Village of Charlotte,Sumter,Charlotte,404000,3,2,1416,"1 Car, plus Golf Car Garage",,28.85230063,-81.9624587,A,P,YYwVBF2UP50,250124
S942.57,848 SAPPHIRE PL,The Village of Charlotte,Sumter,Bonifay,414000,3,2,1407,"1 Car, plus Golf Car Garage",,28.85117719,-81.97098416,A,P,,250199
M221.52,17463 SE 81ST NEWBERRY CT,The Village of Chatham,Marion,Colony,259000,2,2,1163,"1 Car, plus Golf Car Garage",,28.96801904,-82.0175457,A,P,,249501
M59.29,8109 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,379600,3,2,1623,2 Car Garage,,28.96724149,-82.02030351,A,P,,250136
M59.72,7999 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,334900,3,2,1392,2 Car Garage,,28.9690898,-82.01893226,A,P,,249680
M59.98,8053 SE 174TH LUDLOW PL,The Village of Chatham,Marion,Amarillo,339000,3,2,1527,2 Car Garage,,28.96844576,-82.01924622,A,P,,250537
M62.220,17430 SE 72ND DEER RUN AVE,The Village of Chatham,Marion,Hibiscus,424900,3,2,1981,2 Car Garage,,28.96858801,-82.03344229,A,P,,250204
M63.47,7100 SE 172ND HAZELWOOD LOOP,The Village of Chatham,Marion,Live Oak,977711,3,2,2540,"2 Car, plus Golf Car Garage",Swimming Pool,28.97275216,-82.03153754,A,P,,250149
M233.95,7354 SE 167TH ZINA LANE,The Village of Chatham at Soulliere,Marion,Charlotte,370000,3,2,1442,"1 Car, plus Golf Car Garage",,28.9779065,-82.03213774,A,P,,250839
S44A.37,954 SUMNER LOOP,The Village of Chitty Chatty,Sumter,Bridgeport,724000,3,2.5,2067,"2 Car, plus Golf Car Garage",,28.81497943,-81.97383064,A,P,,249837
S741.16,955 COUTURE ST,The Village of Chitty Chatty,Sumter,Belmore,529727,3,2,1699,2 Car Garage,,28.81409289,-81.97403277,A,P,EaFnBSjvejM,249581
S742.1,4994 ELLIE LN,The Village of Chitty Chatty,Sumter,Ruby,338750,2,2,1148,"1 Car, plus Golf Car Garage",,28.81170687,-81.9745914,A,P,,251291
S744.59,4654 HILES PL,The Village of Chitty Chatty,Sumter,Winslow,569621,3,2,1789,2 Car Garage,,28.8203783,-81.97312977,A,P,VFS2qXApQ1w,250740
S67V.4,479 KAYLA CT,The Village of Citrus Grove,Sumter,Cottage,234000,1,1,828,"1 Car, plus Golf Car Garage",,28.78645961,-81.96030294,A,P,,249977
S67V.43,6067 GUY TER,The Village of Citrus Grove,Sumter,Nest,239900,2,2,971,,,28.78582169,-81.96023031,A,P,,250272
S58V.100,337 JAMESON LOOP,The Village of Citrus Grove,Sumter,Iris,485000,3,2,1914,"2 Car, plus Golf Car Garage",,28.78320608,-81.95588518,A,P,,250250
S71V.14,6144 GRASSO CIR,The Village of Citrus Grove,Sumter,Bridgeport,998500,3,3.5,3436,3 Car Garage,,28.78440366,-81.96324468,A,P,Wk5kV5Oydt0,251031
S71V.65,6335 MERHOTTEIN LOOP,The Village of Citrus Grove,Sumter,Mossy Oak,1325000,3,3,2203,"2 Car, plus Golf Car Garage",Swimming Pool,28.77896017,-81.96250055,A,P,,251044
S71V.100,6203 TRIPP TER,The Village of Citrus Grove,Sumter,Bridgeport,895000,3,2.5,2099,"2 Car, plus Golf Car Garage",,28.78239548,-81.96216344,A,P,gSBEZJ4ligU,251217
S71V.115,6384 DANIELSON LOOP,The Village of Citrus Grove,Sumter,Whispering Pine,424500,3,2,1694,"2 Car, plus Golf Car Garage",,28.78257894,-81.96292852,A,P,j3QRtonG3tw,250945
S71V.132,6363 DANIELSON LOOP,The Village of Citrus Grove,Sumter,Tamarind,395000,3,2,1554,2 Car Garage,,28.78223742,-81.96380135,A,P,cI-ZU9eY5T0,250230
S71V.171,560 CAPUTO CT,The Village of Citrus Grove,Sumter,Indigo,539900,3,3,1869,"2 Car, plus Golf Car Garage",,28.78103683,-81.96291197,A,P,,250942
S71V.204,6352 MERHOTTEIN LOOP,The Village of Citrus Grove,Sumter,Woodside,949000,4,3,2451,3 + Car Garage,Swimming Pool,28.77945847,-81.96281809,A,P,S_7RWtvGlrM,249598
S74V.9,5980 MULLIGAN RUN,The Village of Citrus Grove,Sumter,Ivy-10,1595000,4,2,2592,3 Car Garage,Swimming Pool,28.78696346,-81.96636794,A,P,QdP4RFzAHu8,250776
S74V.116,6124 SINGH LN,The Village of Citrus Grove,Sumter,Loblolly,399900,3,2,1516,"2 Car, plus Golf Car Garage",,28.78424188,-81.96633733,A,P,9ZRTBGnnGBQ,250325
S74V.138,6075 MULLIGAN RUN,The Village of Citrus Grove,Sumter,Zinnia,874900,3,3,2037,3 + Car Garage,Swimming Pool,28.78298266,-81.9679879,A,P,h_aNsTSCkgg,250487
S68V.16,6202 DINGMAN WAY,The Village of Citrus Grove,Sumter,Moonstone,294700,2,2,1295,"1 Car, plus Golf Car Garage",,28.7823301,-81.9574738,A,P,,251173
S68V.27,6248 DINGMAN WAY,The Village of Citrus Grove,Sumter,Bonifay,439900,3,2,1484,2 Car Garage,,28.78132904,-81.95659788,A,P,,251260
S68V.38,6225 DINGMAN WAY,The Village of Citrus Grove,Sumter,Haven,254900,2,2,963,"1 Car, plus Golf Car Garage",,28.78195687,-81.95699294,A,P,,249920
S69V.35,6316 BERTUCCI AVE,The Village of Citrus Grove,Sumter,Moonstone,359000,2,2,1266,"1 Car, plus Golf Car Garage",,28.77988756,-81.95747306,A,P,,251216
S230.68,3376 SAGINAW AVE,The Village of Collier,Sumter,Lantana,549000,3,2,2031,2 Car Garage,,28.851602,-82.01258733,A,P,,250697
S963.50,2156 ANTILLES CT,The Village of Collier,Sumter,Wyndham,429999,3,2,1935,"1 Car, plus Golf Car Garage",,28.84862917,-82.00691788,A,P,,249465
S959.7,3401 CARRABELLE CT,The Village of Collier,Sumter,Colony,249000,2,2,1156,"1 Car, plus Golf Car Garage",,28.85084459,-82.01917811,A,P,,250970
S959.32,3428 ALWYNE AVE,The Village of Collier,Sumter,Colony,298750,2,2,1156,"1 Car, plus Golf Car Garage",,28.85010917,-82.02031286,A,P,,250610
S955.5,2545 ALCADE PL,The Village of Collier,Sumter,Monticello,324900,3,2,1652,2 Car Garage,,28.84820517,-82.01763262,A,P,,251091
S969.41,2897 CHARLEVOIX ST,The Village of Collier at Alden Bungalows,Sumter,Montclair,564900,3,2,1818,2 Car Garage,,28.84967154,-82.02751699,A,P,qvaJQRcYjLk,251093
S969.117,2853 PETOSKEY PL,The Village of Collier at Alden Bungalows,Sumter,Arlington,499999,3,2,1781,2 Car Garage,,28.84891091,-82.02623042,A,P,,251071
S969.160,3444 LEELANAU CT,The Village of Collier at Alden Bungalows,Sumter,Arlington,524900,3,2,1794,2 Car Garage,,28.84926154,-82.02879335,A,P,,250844
S969.166,3480 LEELANAU CT,The Village of Collier at Alden Bungalows,Sumter,Montclair,515000,3,2,1818,2 Car Garage,,28.84847163,-82.02920074,A,P,,250389
S966.27,3930 E TORCH LAKE DR,The Village of Collier at Antrim Dells,Sumter,Arlington,649000,3,2,1794,2 Car Garage,Swimming Pool,28.83906097,-82.01261604,A,P,,250362
S966.52,3723 PARK DR,The Village of Collier at Antrim Dells,Sumter,Charlotte,629900,3,2,1504,"1 Car, plus Golf Car Garage",Swimming Pool,28.84294152,-82.01360994,A,P,xa-_CDPdH8E,250851
S966.92,3723 ROBERTSON WAY,The Village of Collier at Antrim Dells,Sumter,Wyndham,599555,3,2,1851,2 Car Garage,,28.8427504,-82.01532678,A,P,JoE79ovJZWk,251018
S966.125,3751 HALLOY LN,The Village of Collier at Antrim Dells,Sumter,Charlotte,450000,3,2,1504,"1 Car, plus Golf Car Garage",,28.84197564,-82.01505729,A,P,uHK2odwosio,250306
S966.158,2430 TOLLESON TRL,The Village of Collier at Antrim Dells,Sumter,Avondale,579000,3,2,1770,2 Car Garage,,28.83984147,-82.01448323,A,P,8pA7hbS58hw,250452
S966.179,3879 E TORCH LAKE DR,The Village of Collier at Antrim Dells,Sumter,Wyndham,739000,3,2,1851,2 Car Garage,Swimming Pool,28.8393749,-82.01421148,A,P,,251186
S973.30,3537 ESSEX COURT,The Village of Collier at Atwood Bungalows,Sumter,Winslow,672000,3,2,1738,2 Car Garage,,28.84743334,-82.03017779,A,P,,250507
S973.40,2992 BEADLE PLACE,The Village of Collier at Atwood Bungalows,Sumter,Charlotte,484000,3,2,1484,2 Car Garage,,28.84645039,-82.0300876,A,P,2ndtj5_s4No,251048
S973.60,3554 FARRELL AVE,The Village of Collier at Atwood Bungalows,Sumter,Charlotte,484000,3,2,1484,2 Car Garage,,28.8469761,-82.02901532,A,P,65pRKPnXgJA,250496
L7.1170,1618 KILEY CT,The Village of Country Club Hills,Lake,Manufactured Home,240000,2,2,1144,,,28.9530572,-81.94790375,A,P,,250881
L8.1575,1736 MAGNOLIA AVE,The Village of Country Club Hills,Lake,RANCH,269900,2,2,1121,"1 Car, plus Golf Car Garage",,28.95716704,-81.94527661,A,P,,250266
L8.1905,1827 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,139900,2,1.5,936,,,28.95988504,-81.94414958,A,P,,250288
L8.1923,820 HIBISCUS DR,The Village of Country Club Hills,Lake,Manufactured Home,194900,2,2,1088,,,28.95946053,-81.94129513,A,P,,250553
L8.1929,808 HIBISCUS DR,The Village of Country Club Hills,Lake,Manufactured Home,219800,2,2,936,,,28.95949299,-81.94247439,A,P,tjeALI50DWQ,251224
L9.2667,1609 DORAL CIR,The Village of Country Club Hills,Lake,Manufactured Home,217900,2,2,1446,,,28.95466476,-81.94127833,A,P,,250963
