ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
L10.2172,1614 E SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Cedar Key,315000,2,2,1248,2 Car Garage,,28.95474129,-81.93591495,A,P,,249862
L10.2266,1701 PALM AIRE DR,The Village of Country Club Hills,Lake,Manufactured Home,226990,2,2,1352,,,28.95574082,-81.93832095,A,P,9-rt5J71Nbk,249243
L10.2361,1534 HILLCREST DR,The Village of Country Club Hills,Lake,Daytona,265000,2,2,1144,,,28.95202322,-81.94002449,A,P,,248387
L11.2760,602 SAINT ANDREWS CIR,The Village of Country Club Hills,Lake,Site Built,439900,2,2,1394,3 Car Garage,Swimming Pool,28.95257942,-81.93321777,A,P,,250050
L11.2819,1601 PINEHURST DR,The Village of Country Club Hills,Lake,Manufactured Home,239900,2,2,1688,,,28.95256409,-81.93614947,A,P,,249239
L13.3317,1411 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,239000,3,2,1456,,,28.9503476,-81.9525273,A,P,,248527
L13.3323,1423 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Corpus Christi,309900,2,2,1455,2 Car Garage,,28.95104495,-81.95182309,A,P,,249673
L13.3382,1117 W BOONE CT,The Village of Country Club Hills,Lake,Corpus Christi,289900,2,2,1248,2 Car Garage,,28.95167761,-81.95137607,A,P,,249789
L13.3400,1124 PARADISE DR,The Village of Country Club Hills,Lake,Daytona,229900,2,2,1040,,,28.9519248,-81.95212653,A,P,,250099
S14.31,625 SAN MARINO DR,The Village de La Vista,Sumter,Catalina III,387711,3,2,1587,2 Car Garage,,28.93028314,-81.9626109,A,P,,247007
S14.35,617 SAN MARINO DR,The Village de La Vista,Sumter,Vera Cruz,422000,3,2,1864,2 Car Garage,,28.92993923,-81.96197659,A,P,,248521
S15.51,409 ALDAMA AVE,The Village de La Vista,Sumter,Sedona III,429316,3,2,1477,2 Car Garage,Swimming Pool,28.9248755,-81.96774318,A,P,,249810
S695.97,1724 SONORA ST,The Village de La Vista,Sumter,Colony,259000,2,2,1121,"1 Car, plus Golf Car Garage",,28.92562692,-81.96650979,A,P,,249433
S33.20,1413 OAK FOREST DR,The Village of Glenbrook,Sumter,Carolina III,350000,3,2,1572,2 Car Garage,,28.94822134,-82.00146623,A,P,,249873
S33.192,3144 MAYWOOD CT,The Village of Glenbrook,Sumter,Magnolia,549900,3,2,1886,"2 Car, plus Golf Car Garage",,28.94652633,-82.0055106,A,P,,249710
S33.355,1580 OAK FOREST DR,The Village of Glenbrook,Sumter,Covington,359000,2,2,1688,2 Car Garage,,28.95130058,-82.00199713,A,P,rvNHAUvhMWI,250039
S37.107,1252 NILES CT,The Village of Glenbrook,Sumter,Flagler,418999,3,2,2044,2 Car Garage,,28.94399122,-82.00822819,A,P,,248442
S39.139,3409 GALESBURG CT,The Village of Glenbrook,Sumter,Willow,295000,3,2,1477,2 Car Garage,,28.95093027,-82.01187356,A,P,,249508
S39.226,3400 CARBONDALE CT,The Village of Glenbrook,Sumter,Willow,359900,3,2,1468,2 Car Garage,,28.9473289,-82.01219629,A,P,,248703
S9.141,1214 SAN BERNADINO WAY,The Village Hacienda,Sumter,La Costa,350000,2,2,1613,2 Car Garage,,28.94435599,-81.95997847,A,P,,249881
S844.14,1227 CADIZ TER,The Village Hacienda,Sumter,Charlotte,599000,3,2,1497,2 Car Garage,,28.94393464,-81.96294253,A,P,,248973
S844.17,1239 CADIZ TER,The Village Hacienda,Sumter,Winslow-C,799900,3,2,1969,"2 Car, plus Golf Car Garage",Swimming Pool,28.94421252,-81.96262068,A,P,,249392
S844.20,1238 CADIZ TER,The Village Hacienda,Sumter,Arlington,769900,3,2,1664,2 Car Garage,Swimming Pool,28.94440627,-81.96308244,A,P,,249721
L22.5993,522 LOMA PASEO DR,The Village La Reynalda,Lake,Belmont,579000,3,2,1959,2 Car Garage,,28.92778546,-81.94230916,A,P,8U95aNyimd0,249297
L22.6066,918 VENTURA DR,The Village La Reynalda,Lake,Catalina III,369500,3,2,1812,"2 Car, plus Golf Car Garage",,28.92531612,-81.94386163,A,P,,249396
S634.13,2915 MEADOW LAWN LN,The Village of Belle Aire,Sumter,Stoneybrook,459900,3,2,1612,"1 Car, plus Golf Car Garage",,28.95546117,-81.99893166,A,P,,249835
S40.17,1573 NORFOLK AVE,The Village of Belle Aire,Sumter,Volusia,919000,3,2,1871,2 Car Garage,Swimming Pool,28.95214253,-82.00790148,A,P,IuouIJlI89I,250043
S41.93,3436 RICHMOND DR,The Village of Belle Aire,Sumter,Austin,299500,2,2,1148,"1 Car, plus Golf Car Garage",,28.95785292,-82.01366869,A,P,,248147
S41.104,3366 RESTON DR,The Village of Belle Aire,Sumter,Stetson III,399000,3,2,1392,2 Car Garage,Swimming Pool,28.95633513,-82.01112102,A,P,UdPnDpwetPk,248523
S41.206,1837 NAPLES PL,The Village of Belle Aire,Sumter,Stetson III,329900,3,2,1527,2 Car Garage,,28.95935562,-82.01271293,A,P,,250186
S612.81,3565 ROANOKE ST,The Village of Belle Aire,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.95726174,-82.0137021,A,P,,249759
L17.5432,1117 SAN REMO LN,The Village Mira Mesa,Lake,Corpus Christi,285000,2,2,1383,2 Car Garage,,28.92878488,-81.94976682,A,P,,247843
L17.5650,508 DEL MAR DR,The Village Mira Mesa,Lake,Laredo,279711,2,2,1279,2 Car Garage,,28.92632893,-81.94965606,A,P,,248561
L18.5733,1010 LA MESA LN,The Village Mira Mesa,Lake,Corpus Christi,285000,2,2,1428,2 Car Garage,,28.9239532,-81.94663256,A,P,,249714
L19.5930,309 CHULA VISTA AVE,The Village Mira Mesa,Lake,Modified Designer,355000,3,2,1550,2 Car Garage,,28.92153634,-81.94534103,A,P,,250062
L21.5944,513 CHULA VISTA AVE,The Village Mira Mesa,Lake,Monterey,329000,2,2,1532,2 Car Garage,,28.92688713,-81.94515707,A,P,,248669
L1.48,1027 ALOHA WAY,The Village of Orange Blossom Gardens,Lake,Manufactured Home,269900,2,2,1388,"1 Car, plus Golf Car Garage",,28.94660572,-81.94724296,A,P,,248339
L1.60,1311 PARADISE DR,The Village of Orange Blossom Gardens,Lake,Manufactured Home,299900,2,2,1138,,,28.94517897,-81.94826839,A,P,,249878
L100.26,1144 AVENIDA DE LAS CASAS,The Village of Spanish Springs,Lake,Aclamar,330000,2,2,1780,"1 Car, plus Golf Car Garage",,28.93944446,-81.95329504,A,P,,247787
L103.12,1052 AVENIDA SONOMA,The Village of Spanish Springs,Lake,Javier,499900,3,2.5,2271,"1 Car, plus Golf Car Garage",,28.93774421,-81.94986644,A,P,,250269
L103.41,1063 AVENIDA SONOMA,The Village of Spanish Springs,Lake,Alavro,499900,3,2,2244,"1 Car, plus Golf Car Garage",,28.93828206,-81.94992575,A,P,B34WyCT5Av4,250002
S35.78,3243 MANSFIELD ST,The Village of Polo Ridge,Sumter,About Time,299711,2,2,1156,"1 Car, plus Golf Car Garage",,28.93091054,-82.00917612,A,P,,249278
S35.130,3224 ROSWELL RD,The Village of Polo Ridge,Sumter,Austin,324900,2,2,1148,"1 Car, plus Golf Car Garage",,28.93180776,-82.0082687,A,P,hX0txotarSU,248718
S35.195,754 EVELYN DR,The Village of Polo Ridge,Sumter,Maverick III,315000,3,2,1203,"1 Car, plus Golf Car Garage",,28.93321597,-82.00980701,A,P,ssnhyUZsSKc,250180
S36.137,3153 ATWELL AVE,The Village of Polo Ridge,Sumter,Hillsborough,415000,3,2.5,2022,2 Car Garage,,28.93075377,-82.0060671,A,P,aqczYi877kc,249718
S36.161,3147 MANSFIELD ST,The Village of Polo Ridge,Sumter,Hillsborough,425000,3,2,2022,"2 Car, plus Golf Car Garage",,28.92989114,-82.00621319,A,P,,248701
S608.62,3121 ARCHER AVE,The Village of Polo Ridge,Sumter,Richmond,519900,2,2,1316,"1 Car, plus Golf Car Garage",,28.93670083,-82.00471188,A,P,,250132
S1.108,612 SAN MARIA ST,The Village Rio Grande,Sumter,Beaumont,420000,3,2,1392,2 Car Garage,Swimming Pool,28.92960541,-81.95840297,A,P,,248483
S2.233,817 RAMOS DR,The Village Rio Grande,Sumter,Catalina II,290000,2,2,1248,2 Car Garage,,28.93432418,-81.95914515,A,P,r8gjE7_Stns,246993
S2.276,1412 MARTINEZ DR,The Village Rio Grande,Sumter,Sable Key,309500,2,2,1428,"1 Car, plus Golf Car Garage",,28.93602284,-81.95907281,A,P,,249519
S3.33,917 RAMOS DR,The Village Rio Grande,Sumter,Santa Domingo,699000,3,2,2082,"2 Car, plus Golf Car Garage",,28.93645885,-81.96230802,A,P,-WIxBZZENUM,249316
S685.14,1305 SANTA MARIA AVE,The Village Rio Grande,Sumter,El Cancun,449500,2,2,1686,2 Car Garage,,28.93791869,-81.95595746,A,P,,249322
S686.40,628 DELGADO AVE,The Village Rio Grande,Sumter,Baja,280000,2,2,1094,"1 Car, plus Golf Car Garage",,28.93066556,-81.95522115,A,P,,249785
S4.55,228 JUAREZ WAY,The Village Rio Ponderosa,Sumter,Waco,269900,2,2,1066,,,28.92046373,-81.95666607,A,P,,248760
S27.121,1302 TRINIDAD CT,The Village Santiago,Sumter,Flagler,550000,3,2,2101,2 Car Garage,,28.94583719,-81.98965127,A,P,PYIA0NofseU,248004
S29.16,2463 TAMARINDO DR,The Village Santiago,Sumter,Ashland III,375000,3,2,1471,2 Car Garage,,28.95013127,-81.98908105,A,P,,249807
S30.137,1419 ARREDONDO DR,The Village Santiago,Sumter,Carolina III,345000,3,2,1527,2 Car Garage,,28.95121458,-81.99326888,A,P,,249429
S30.250,2556 CARIBE DR,The Village Santiago,Sumter,Lafayette,385000,3,2,1892,2 Car Garage,,28.95140821,-81.99766809,A,P,,248225
S606.66,1221 SANTA CRUZ DR,The Village Santiago,Sumter,San Lucas,290000,2,2,1174,"1 Car, plus Golf Car Garage",,28.94510735,-81.9996752,A,P,,249157
S605.79,2801 SALAMANCA ST,The Village Santiago,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.94354315,-81.99615634,A,P,,248286
S607.10,1444 AZTECA LOOP,The Village Santiago,Sumter,Summerland,274900,2,2,1179,"1 Car, plus Golf Car Garage",,28.95077845,-81.99926607,A,P,,249859
S607.97,1402 CONCHAS DR,The Village Santiago,Sumter,Summerland,344000,2,2,1146,,,28.94916913,-81.99966564,A,P,,250249
S604.1,1450 ALMANZA DR,The Village Santo Domingo,Sumter,Las Brisas,269000,2,2,1224,"1 Car, plus Golf Car Garage",,28.95067923,-81.9757544,A,P,BDHfXu-3ds8,247779
S600.93,1403 EMILIO CT,The Village Santo Domingo,Sumter,Colony,249000,2,2,1121,"1 Car, plus Golf Car Garage",,28.94795337,-81.9778209,A,P,,248770
S19.136,2003 CLAUDIO LN,The Village Santo Domingo,Sumter,Austin,305000,2,2,1076,"1 Car, plus Golf Car Garage",,28.94706369,-81.97568081,A,P,,250078
S20.68,1135 SALIDO AVE,The Village Santo Domingo,Sumter,Cancun,380000,3,2,1625,2 Car Garage,,28.94298512,-81.97783277,A,P,yDOWb2gELF8,249882
S25.67,1728 ENRIQUE DR,The Village Santo Domingo,Sumter,La Paloma III,699000,3,2,2138,2 Car Garage,Swimming Pool,28.95058416,-81.96727431,A,P,,248876
S26.91,1913 AUGUSTINE DR,The Village Santo Domingo,Sumter,Saratoga III,339900,3,2,1451,2 Car Garage,,28.94814556,-81.97189726,A,P,,250122
S26.143,1308 GALINDO PL,The Village Santo Domingo,Sumter,Cancun,449000,3,2,1647,2 Car Garage,,28.94809652,-81.96855802,A,P,,250115
S26.168,1318 GUERRA AVE,The Village Santo Domingo,Sumter,Saratoga III,334900,3,2,1561,2 Car Garage,,28.94837854,-81.96775082,A,P,ocrc3s0Bs6g,249927
L78.49,108 CHERRY BLOSSOM LN,Spring Arbor - Family Neighborhood,Lake,Houston,349000,4,2,1754,2 Car Garage,,28.91703453,-81.95352848,A,P,,249926
L3.95,916 BEECHWOOD AVE,The Village of Silver Lake,Lake,Manufactured Home,229900,4,2,1344,,,28.9416934,-81.9429925,A,P,,249906
L3.238,832 SILVER OAK AVE,The Village of Silver Lake,Lake,Manufactured Home,219500,2,2,1567,,,28.94640634,-81.94130407,A,P,,249719
L3.288,822 BEECHWOOD AVE,The Village of Silver Lake,Lake,Pearl,299500,2,2,1340,2 Car Garage,,28.94274515,-81.9417127,A,P,,248374
L3.290,818 BEECHWOOD AVE,The Village of Silver Lake,Lake,Paradise Found,269900,2,2,1092,"1 Car, plus Golf Car Garage",,28.94289792,-81.94137391,A,P,,249792
L6.734,547 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,204000,2,2,1056,,,28.94139274,-81.93442456,A,P,,250081
L6.871,609 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,1295,,,28.93872058,-81.93488886,A,P,,249791
L6.911,508 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,884,,,28.94100893,-81.9309063,A,P,,250223
L6.1048,1010 KELSEA CIR,The Village of Silver Lake,Lake,Manufactured Home,215000,3,2,1284,,,28.94002029,-81.93084426,A,P,,249689
L6.1065,1006 PARKER PL,The Village of Silver Lake,Lake,Manufactured Home,227400,2,2,1144,,,28.94001347,-81.92995654,A,P,,250221
L10.2055,736 TURNBERRY LN,The Village of Silver Lake,Lake,Manufactured Home,169900,2,1,832,,,28.94760597,-81.94054505,A,P,,249363
L12.3070,537 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,205000,2,2,1478,,,28.94205636,-81.93478501,A,P,,250218
L12.3248,527 BONITA DR,The Village of Silver Lake,Lake,Coronado,289000,2,2,1277,2 Car Garage,,28.94268866,-81.93512782,A,P,,248886
S17.2,219 CARRERA DR,The Village Tierra del Sol,Sumter,Sierra,685000,3,2,1831,2 Car Garage,,28.9221073,-81.97012535,A,P,,249194
L24.6306,814 SANTA RITA WAY,The Village Valle Verde,Lake,Santa Isabel,409000,3,2,1968,2 Car Garage,,28.92061591,-81.94296219,A,P,,248395
M53.80,17640 SE 86TH BRIARCLIFFE CT,The Village of Springdale,Marion,Natchez,749000,3,2,2293,3 + Car Garage,,28.96572722,-82.00954985,A,P,1MlRF3Zj02E,249505
M46.44,17609 SE 90TH CLEMSON CIR,The Village of Springdale,Marion,Hibiscus,379500,3,2,1917,,,28.96409895,-82.0056835,A,P,,248942
M214.98,17831 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Marathon,289999,2,2,1283,"1 Car, plus Golf Car Garage",,28.96251519,-82.00164767,A,P,,249949
M214.101,17809 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Marathon,295000,2,2,1293,"1 Car, plus Golf Car Garage",,28.96288672,-82.00152819,A,P,,249635
M220.13,16860 SE 94TH SUNNYBROOK CIR,The Village of Woodbury,Marion,Cabot Cove,260000,2,2,1198,"1 Car, plus Golf Car Garage",,28.97613349,-81.99663205,A,P,,249455
M49.87,9192 SE 171ST DRAYTON PL,The Village of Woodbury,Marion,Cypress,319000,3,2,1850,2 Car Garage,,28.9723428,-82.00047871,A,P,,249368
M52.37,9595 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,399900,3,2,1392,2 Car Garage,,28.97535384,-81.99420164,A,P,DFCy8NfAFLc,249620
M52.40,9565 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,325000,3,2,1392,2 Car Garage,,28.97535459,-81.99476363,A,P,,249382
M52.179,9621 SE 168TH MAPLESONG LN,The Village of Woodbury,Marion,Amarillo,312000,3,2,1392,2 Car Garage,,28.97672524,-81.99363667,A,P,,249912
M232.66,16836 SE 91ST PHILLIPS CT,The Village of Woodbury,Marion,Charlotte,435000,3,2,1466,,,28.97727748,-82.00270831,A,P,VQaZjwSUCWs,249389
M232.68,16806 SE 91ST PHILLIPS CT,The Village of Woodbury,Marion,Winslow,465000,3,2,1714,"1 Car, plus Golf Car Garage",,28.97753484,-82.00270885,A,P,lPTEIB-FBHY,248541
M232.138,16755 SE 91ST CRENSHAW TER,The Village of Woodbury,Marion,Avondale,449900,3,2,1603,"1 Car, plus Golf Car Garage",,28.97794433,-82.00163449,A,P,,249195
M66.129,17718 SE 81ST WYNSTONE AVE,The Village of Piedmont,Marion,Willow,329900,3,2,1496,2 Car Garage,,28.96454697,-82.01880252,A,P,,249531
M216.73,8453 SE 177TH PENMAN PL,The Village of Piedmont,Marion,Marathon,284900,2,2,1194,"1 Car, plus Golf Car Garage",,28.9639533,-82.01359376,A,P,,248896
M217.42,17448 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,269800,2,2,1179,"1 Car, plus Golf Car Garage",,28.9681624,-82.01655604,A,P,,249336
M217.62,17435 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,279000,2,2,1163,"1 Car, plus Golf Car Garage",,28.96839744,-82.01617978,A,P,,250200
M221.52,17463 SE 81ST NEWBERRY CT,The Village of Chatham,Marion,Colony,259000,2,2,1163,"1 Car, plus Golf Car Garage",,28.96801904,-82.0175457,A,P,,249501
M59.29,8109 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,399600,3,2,1623,2 Car Garage,,28.96724149,-82.02030351,A,P,,250136
M59.72,7999 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,334900,3,2,1392,2 Car Garage,,28.9690898,-82.01893226,A,P,,249680
M60.9,17346 SE 80TH BILTMORE AVE,The Village of Chatham,Marion,Dogwood,459900,3,2,1666,2 Car Garage,,28.96989507,-82.02080091,A,P,,249782
M62.189,17285 SE 73RD PARK GLEN CT,The Village of Chatham,Marion,Hibiscus,358900,3,2,2099,2 Car Garage,,28.97009049,-82.03115371,A,P,,249552
M62.220,17430 SE 72ND DEER RUN AVE,The Village of Chatham,Marion,Hibiscus,424900,3,2,1981,2 Car Garage,,28.96858801,-82.03344229,A,P,,250204
M63.47,7100 SE 172ND HAZELWOOD LOOP,The Village of Chatham,Marion,Live Oak,977711,3,2,2540,"2 Car, plus Golf Car Garage",Swimming Pool,28.97275216,-82.03153754,A,P,,250149
M222.83,17379 SE 78TH HARMONY CIR,The Village of Chatham,Marion,Cabot Cove,284800,2,2,1175,"1 Car, plus Golf Car Garage",,28.96871706,-82.0233737,A,P,,249763
M56.59,17081 SE 80TH LOCUSTWOOD CT,The Village of Calumet Grove,Marion,Dogwood,439900,3,2,1482,2 Car Garage,Swimming Pool,28.97371191,-82.0188745,A,P,,249481
M57.20,16846 SE 80TH BELLAVISTA CIR,The Village of Calumet Grove,Marion,Whispering Pine,549900,3,2,1906,2 Car Garage,,28.97923961,-82.02101376,A,P,,248740
M226.30,8201 SE 169TH PALOWNIA LOOP,The Village of Calumet Grove,Marion,Colony,235000,2,2,1167,"1 Car, plus Golf Car Garage",,28.9742376,-82.01688417,A,P,qJOrbdkiWJY,247726
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,274900,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,247826
M54.130,16809 SE 86TH DEPTFORD CT,The Village of Briar Meadow,Marion,Hibiscus,377711,3,2,2012,2 Car Garage,,28.97748659,-82.00906966,A,P,,249831
M228.3,16595 SE 85TH LANGHAM CT,The Village of Briar Meadow,Marion,Grantham,435000,3,2,1670,"1 Car, plus Golf Car Garage",,28.98065797,-82.01127596,A,P,,249541
M218.1,17339 SE 84TH FOXGROVE AVE,The Village of Briar Meadow,Marion,Stoneybrook,1250000,3,3,3693,2 Car Garage,Swimming Pool,28.97005638,-82.01346838,A,P,,250140
M218.5,17363 SE 84TH FOXGROVE AVE,The Village of Briar Meadow,Marion,Foxglove,398900,3,2,1432,"1 Car, plus Golf Car Garage",,28.96955287,-82.01316979,A,P,,249715
S67.98,982 KINGMONT TER,The Village of Summerhill,Sumter,Amarillo,357900,3,2,1392,2 Car Garage,,28.93771745,-82.00939317,A,P,,250202
S67.278,3295 CANDLEBROOK ST,The Village of Summerhill,Sumter,Corpus Christi,265000,2,2,1326,"1 Car, plus Golf Car Garage",,28.9398765,-82.00947179,A,P,,249904
S67.315,3325 ASHBROOK PL,The Village of Summerhill,Sumter,Austin,239900,2,2,1142,"1 Car, plus Golf Car Garage",,28.93924502,-82.01041048,A,P,,249752
S68.26,1088 BLYTHE WAY,The Village of Summerhill,Sumter,Amarillo,319000,3,2,1392,2 Car Garage,,28.94054344,-82.01273888,A,P,,248915
S68.77,3507 AUBURNDALE AVE,The Village of Summerhill,Sumter,Laredo,285000,2,2,1100,"1 Car, plus Golf Car Garage",,28.94115043,-82.01562943,A,P,,249084
S69.50,3636 IDLEWOOD LOOP,The Village of Summerhill,Sumter,Austin,285000,2,2,1142,"1 Car, plus Golf Car Garage",,28.93814949,-82.01356541,A,P,pj7XBkcxHq0,249295
S633.22,3544 AMELIA AVE,The Village of Summerhill,Sumter,Colony,254900,2,2,1156,"1 Car, plus Golf Car Garage",,28.93349033,-82.01584186,A,P,,249053
S73.39,848 CASTLEBERRY CIR,The Village of Bonnybrook,Sumter,Gardenia,750000,3,2,2100,"2 Car, plus Golf Car Garage",,28.91628259,-82.00095499,A,P,mEN6CEwQzRM,249657
S73.54,1981 DARBY PL,The Village of Bonnybrook,Sumter,Cypress,529000,3,2,1889,2 Car Garage,,28.91606252,-82.00190817,A,P,,249921
S74.59,2184 WILLOW GROVE WAY,The Village of Bonnybrook,Sumter,Gardenia,989750,3,2,1973,"2 Car, plus Golf Car Garage",Swimming Pool,28.92011036,-82.00774366,A,P,ka7Oqyeu1B8,247295
S75.28,2206 HIGH POINT DR,The Village of Bonnybrook,Sumter,Royal Palm,449000,3,2,2015,2 Car Garage,,28.9166614,-82.0083447,A,P,,249863
S75.106,2459 AMBLER CIR,The Village of Bonnybrook,Sumter,Wisteria,469000,3,2,1820,2 Car Garage,,28.9194112,-82.01138799,A,P,CBVFkcvXy8M,249961
S641.31,2027 AVERY PL,The Village of Bonnybrook,Sumter,Foxglove,354000,3,2,1407,"1 Car, plus Golf Car Garage",,28.92128509,-82.00329123,A,P,,249847
S236.6,2494 GREENHILL TRL,The Village of Belvedere,Sumter,Bonita,399000,3,2,1423,"1 Car, plus Golf Car Garage",,28.92256161,-82.01618061,A,P,,249967
S79.90,546 FOXFIELD PATH,The Village of Belvedere,Sumter,Camellia,535000,3,2,1875,"2 Car, plus Golf Car Garage",,28.92017249,-82.02705062,A,P,dGgJQOarkFQ,248520
S80.66,649 RAVENEL CT,The Village of Belvedere,Sumter,Bougainvillea,379000,3,2,1392,2 Car Garage,,28.91757538,-82.02242141,A,P,,249969
S72.98,1993 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,874900,3,2,2616,"2 Car, plus Golf Car Garage",Swimming Pool,28.90991623,-82.0020456,A,P,5nhvKYqBzg4,247210
S102.2,1694 BLACK LAKE DR,The Village of Bridgeport at Lake Miona,Sumter,Chatham,2145000,3,2,3150,,Swimming Pool,28.90787979,-81.994134,A,P,tkW-OKri0aE,249895
S643.61,708 ROSELLA PL,The Village of Winifred,Sumter,Amelia,329900,2,2,1162,,,28.91617511,-81.99658389,A,P,,249737
S70.37,405 KINGSTON WAY,The Village of Winifred,Sumter,Oleander,449000,3,2,1647,"2 Car, plus Golf Car Garage",,28.92361672,-82.00254104,A,P,,249249
S70.287,628 SHALIMAR ST,The Village of Winifred,Sumter,Bougainvillea,374900,3,2,1416,2 Car Garage,,28.91819998,-81.99652062,A,P,,249324
S71.192,1787 WINTHROP TER,The Village of Winifred,Sumter,Jasmine,379000,3,2,1472,2 Car Garage,,28.91496442,-81.9966853,A,P,,250185
S71.227,740 WINIFRED WAY,The Village of Winifred,Sumter,Cypress,459000,3,2,1861,2 Car Garage,,28.91555208,-81.99513508,A,P,,250238
S647.63,884 ALLAGASH AVE,The Village of Ashland,Sumter,Colony,249000,2,2,1156,"1 Car, plus Golf Car Garage",,28.91181074,-82.01143176,A,P,,249911
S82.57,2118 KAYLEE DR,The Village of Ashland,Sumter,Gardenia,482000,3,2,2114,,,28.91578781,-82.00451459,A,P,,249114
S83.87,2186 LEWISTON LN,The Village of Ashland,Sumter,Austin,309900,2,2,1142,"1 Car, plus Golf Car Garage",,28.91063227,-82.00757361,A,P,,249868
S83.127,921 BARRYMOORE LOOP,The Village of Ashland,Sumter,Amarillo,389000,3,2,1572,2 Car Garage,,28.90943418,-82.00524605,A,P,,249797
