ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
L15.4986,711 BOLIVAR ST,The Village Del Mar,Lake,Manufactured Home,215000,2,2,1396,,,28.93012081,-81.94877886,A,P,PJknCx3chBI,249204
L15.5032,1214 SANTOS PL,The Village Del Mar,Lake,Designer Home,315000,2,2,1242,,,28.93097397,-81.95090342,A,P,,248174
L15.5115,622 PRADO DR,The Village Del Mar,Lake,Manufactured Home,249997,2,2,1300,,,28.93088731,-81.95379024,A,P,,249315
S640.23,3182 WILLOW BROOK LN,The Village of Glenbrook,Sumter,Devonshire,519900,3,2.5,2268,"1 Car, plus Golf Car Garage",,28.95019668,-82.0068035,A,P,,248290
S33.146,3161 BURBANK LN,The Village of Glenbrook,Sumter,Bradford,799000,3,2,2088,"2 Car, plus Golf Car Garage",Swimming Pool,28.94784758,-82.00585548,A,P,1NU9aa53xXo,248190
S33.218,3057 HILLSIDE LN,The Village of Glenbrook,Sumter,Calhoun,349500,2,2,1248,2 Car Garage,,28.94607205,-82.00354493,A,P,,247745
S34.217,3080 BATALLY CT,The Village of Glenbrook,Sumter,Magnolia,577000,3,2,1900,"2 Car, plus Golf Car Garage",Swimming Pool,28.94248832,-82.00294228,A,P,Fkyn5dz6bPQ,249538
S37.107,1252 NILES CT,The Village of Glenbrook,Sumter,Flagler,455000,3,2,2044,2 Car Garage,,28.94399122,-82.00822819,A,P,,248442
S37.146,1247 DEERFIELD LN,The Village of Glenbrook,Sumter,Live Oak,595000,3,2,2018,2 Car Garage,,28.94435002,-82.00940039,A,P,FSPiDYKWPuU,249460
S39.139,3409 GALESBURG CT,The Village of Glenbrook,Sumter,Willow,312000,3,2,1477,2 Car Garage,,28.95093027,-82.01187356,A,P,,249508
S39.226,3400 CARBONDALE CT,The Village of Glenbrook,Sumter,Willow,359900,3,2,1468,2 Car Garage,,28.9473289,-82.01219629,A,P,,248703
S844.14,1227 CADIZ TER,The Village Hacienda,Sumter,Charlotte,624900,3,2,1497,2 Car Garage,,28.94393464,-81.96294253,A,P,,248973
S844.17,1239 CADIZ TER,The Village Hacienda,Sumter,Winslow-C,819900,3,2,1969,"2 Car, plus Golf Car Garage",Swimming Pool,28.94421252,-81.96262068,A,P,,249392
L22.5993,522 LOMA PASEO DR,The Village La Reynalda,Lake,Belmont,579000,3,2,1959,2 Car Garage,,28.92778546,-81.94230916,A,P,8U95aNyimd0,249297
L22.6001,538 LOMA PASEO DR,The Village La Reynalda,Lake,Rancho Mirage,699000,3,2,2273,"2 Car, plus Golf Car Garage",,28.92779089,-81.9440207,A,P,,248597
L22.6066,918 VENTURA DR,The Village La Reynalda,Lake,Catalina III,369500,3,2,1812,"2 Car, plus Golf Car Garage",,28.92531612,-81.94386163,A,P,,249396
S611.73,3111 CARROLLTON CT,The Village of Belle Aire,Sumter,Woodlawn,285000,2,2,1278,"1 Car, plus Golf Car Garage",,28.95862335,-82.00650278,A,P,,246915
S40.20,1588 NORFOLK AVE,The Village of Belle Aire,Sumter,Bradford,824900,3,3,2262,2 Car Garage,Swimming Pool,28.95228189,-82.00853373,A,P,,249395
S41.93,3436 RICHMOND DR,The Village of Belle Aire,Sumter,Austin,309500,2,2,1148,"1 Car, plus Golf Car Garage",,28.95785292,-82.01366869,A,P,,248147
S41.104,3366 RESTON DR,The Village of Belle Aire,Sumter,Stetson III,399000,3,2,1392,2 Car Garage,Swimming Pool,28.95633513,-82.01112102,A,P,UdPnDpwetPk,248523
S612.81,3565 ROANOKE ST,The Village of Belle Aire,Sumter,Colony,279000,2,2,1156,"1 Car, plus Golf Car Garage",,28.95726174,-82.0137021,A,P,,247737
L17.5432,1117 SAN REMO LN,The Village Mira Mesa,Lake,Corpus Christi,299000,2,2,1383,2 Car Garage,,28.92878488,-81.94976682,A,P,,247843
L17.5650,508 DEL MAR DR,The Village Mira Mesa,Lake,Laredo,279711,2,2,1279,2 Car Garage,,28.92632893,-81.94965606,A,P,,248561
L19.5890,206 DESOTA CT,The Village Mira Mesa,Lake,San Miguel III,342000,3,2,1437,2 Car Garage,,28.92025027,-81.9475308,A,P,,247771
L21.5944,513 CHULA VISTA AVE,The Village Mira Mesa,Lake,Monterey,329000,2,2,1532,2 Car Garage,,28.92688713,-81.94515707,A,P,,248669
L1.48,1027 ALOHA WAY,The Village of Orange Blossom Gardens,Lake,Manufactured Home,269900,2,2,1388,"1 Car, plus Golf Car Garage",,28.94660572,-81.94724296,A,P,,248339
L100.26,1144 AVENIDA DE LAS CASAS,The Village of Spanish Springs,Lake,Aclamar,350000,2,2,1780,"1 Car, plus Golf Car Garage",,28.93944446,-81.95329504,A,P,,247787
L103.12,1052 AVENIDA SONOMA,The Village of Spanish Springs,Lake,Javier,519000,3,2.5,2271,"1 Car, plus Golf Car Garage",,28.93774421,-81.94986644,A,P,,248159
S21.26,2109 GERARDO AVE,The Village Palo Alto,Sumter,Carolina III,445000,3,2,1668,2 Car Garage,,28.93931165,-81.97679794,A,P,,246805
S696.46,1006 MI TIERRA WAY,The Village Palo Alto,Sumter,Sanibel,449000,2,2,1451,2 Car Garage,Swimming Pool,28.93992798,-81.9695178,A,P,29_bdzjuiSQ,249015
S34.127,3000 SANDY LN,The Village of Polo Ridge,Sumter,Flagler,439900,3,2,2044,2 Car Garage,,28.93752006,-82.00108111,A,P,5FCaypIY6nM,247931
S34.158,3008 BRIDGEFIELD CT,The Village of Polo Ridge,Sumter,Live Oak,455000,3,2,2122,2 Car Garage,,28.93976742,-82.00128437,A,P,,248951
S35.78,3243 MANSFIELD ST,The Village of Polo Ridge,Sumter,About Time,299711,2,2,1156,"1 Car, plus Golf Car Garage",,28.93091054,-82.00917612,A,P,,249278
S35.130,3224 ROSWELL RD,The Village of Polo Ridge,Sumter,Austin,329000,2,2,1148,"1 Car, plus Golf Car Garage",,28.93180776,-82.0082687,A,P,hX0txotarSU,248718
S36.161,3147 MANSFIELD ST,The Village of Polo Ridge,Sumter,Hillsborough,459900,3,2,2022,"2 Car, plus Golf Car Garage",,28.92989114,-82.00621319,A,P,,248701
S43.19,660 ELLSWORTH WAY,The Village of Polo Ridge,Sumter,Custom,325000,2,2,1388,"1 Car, plus Golf Car Garage",,28.92956657,-82.01198048,A,P,,246728
S1.108,612 SAN MARIA ST,The Village Rio Grande,Sumter,Beaumont,420000,3,2,1392,2 Car Garage,Swimming Pool,28.92960541,-81.95840297,A,P,,248483
S2.66,1305 PEDRO CT,The Village Rio Grande,Sumter,Laredo,288900,2,2,1118,2 Car Garage,,28.93132933,-81.95582301,A,P,,249491
S2.233,817 RAMOS DR,The Village Rio Grande,Sumter,Catalina II,319000,2,2,1248,2 Car Garage,,28.93432418,-81.95914515,A,P,r8gjE7_Stns,246993
S2.276,1412 MARTINEZ DR,The Village Rio Grande,Sumter,Sable Key,322500,2,2,1428,"1 Car, plus Golf Car Garage",,28.93602284,-81.95907281,A,P,,249519
S3.33,917 RAMOS DR,The Village Rio Grande,Sumter,Santa Domingo,725000,3,2,2082,"2 Car, plus Golf Car Garage",,28.93645885,-81.96230802,A,P,-WIxBZZENUM,249316
S685.14,1305 SANTA MARIA AVE,The Village Rio Grande,Sumter,El Cancun,449500,2,2,1686,2 Car Garage,,28.93791869,-81.95595746,A,P,,249322
S686.32,612 DELGADO AVE,The Village Rio Grande,Sumter,Baja,299000,2,2,1094,"1 Car, plus Golf Car Garage",,28.92967327,-81.95509784,A,P,,249227
S687.101,231 MONTOYA DR,The Village Rio Ponderosa,Sumter,Cabot Cove,249900,2,2,1143,"1 Car, plus Golf Car Garage",,28.921906,-81.96148136,A,P,,249304
S4.44,250 JUAREZ WAY,The Village Rio Ponderosa,Sumter,Beaumont,276000,3,2,1392,2 Car Garage,,28.92042215,-81.95872786,A,P,,249398
S4.55,228 JUAREZ WAY,The Village Rio Ponderosa,Sumter,Waco,279900,2,2,1066,,,28.92046373,-81.95666607,A,P,,248760
S4.100,307 SANTA CLARA CIR,The Village Rio Ponderosa,Sumter,Durango,324900,2,2,1213,2 Car Garage,,28.92338884,-81.95479856,A,P,,249373
S694.13,880 TREVINO TER,The Village Rio Ranchero,Sumter,Mazatlan,335000,2,2,1102,"1 Car, plus Golf Car Garage",,28.93546812,-81.96479862,A,P,,246304
S27.121,1302 TRINIDAD CT,The Village Santiago,Sumter,Flagler,550000,3,2,2101,2 Car Garage,,28.94583719,-81.98965127,A,P,PYIA0NofseU,248004
S30.34,2567 CARIBE DR,The Village Santiago,Sumter,Wisteria,359775,3,2,1472,2 Car Garage,,28.95167617,-81.99813852,A,P,,249288
S30.137,1419 ARREDONDO DR,The Village Santiago,Sumter,Carolina III,365000,3,2,1527,2 Car Garage,,28.95121458,-81.99326888,A,P,,249429
S30.185,2714 LA POSADA DR,The Village Santiago,Sumter,Carolina,275000,2,2,1428,2 Car Garage,,28.95128947,-81.99568532,A,P,,249346
S30.202,2712 CASTILLO DR,The Village Santiago,Sumter,Cancun,375000,3,2,1662,2 Car Garage,,28.95061963,-81.99564298,A,P,r1N7LM9W-j0,245198
S30.250,2556 CARIBE DR,The Village Santiago,Sumter,Lafayette,385000,3,2,1892,2 Car Garage,,28.95140821,-81.99766809,A,P,,248225
S606.30,1105 SAN BERNARDO RD,The Village Santiago,Sumter,San Lucas,299900,2,2,1286,"1 Car, plus Golf Car Garage",,28.94258542,-81.99867901,A,P,,246501
S606.66,1221 SANTA CRUZ DR,The Village Santiago,Sumter,San Lucas,295000,2,2,1174,"1 Car, plus Golf Car Garage",,28.94510735,-81.9996752,A,P,,249157
S605.79,2801 SALAMANCA ST,The Village Santiago,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.94354315,-81.99615634,A,P,,248286
S604.1,1450 ALMANZA DR,The Village Santo Domingo,Sumter,Las Brisas,279000,2,2,1224,"1 Car, plus Golf Car Garage",,28.95067923,-81.9757544,A,P,BDHfXu-3ds8,247779
S604.31,1411 MONTEZ LOOP,The Village Santo Domingo,Sumter,Las Brisas,365000,2,2,1286,"1 Car, plus Golf Car Garage",,28.94953459,-81.9766136,A,P,,249366
S600.93,1403 EMILIO CT,The Village Santo Domingo,Sumter,Colony,259000,2,2,1121,"1 Car, plus Golf Car Garage",,28.94795337,-81.9778209,A,P,,248770
S22.220,1909 LA QUINTA PL,The Village Santo Domingo,Sumter,San Lorenzo,339000,3,2,1512,2 Car Garage,,28.94601326,-81.97296558,A,P,,249254
S25.67,1728 ENRIQUE DR,The Village Santo Domingo,Sumter,La Paloma III,699000,3,2,2138,2 Car Garage,Swimming Pool,28.95058416,-81.96727431,A,P,,248876
L3.288,822 BEECHWOOD AVE,The Village of Silver Lake,Lake,Pearl,299500,2,2,1340,2 Car Garage,,28.94274515,-81.9417127,A,P,,248374
L4.573,1007 KARNEY DR,The Village of Silver Lake,Lake,Manufactured Home,159900,2,1.5,768,,,28.93906776,-81.93787754,A,P,,248667
L5.719,1105 DUSTIN DR,The Village of Silver Lake,Lake,Manufactured Home,199900,2,2,1312,,,28.94181003,-81.93713338,A,P,r7kbXPa8lAI,248264
L6.732,551 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,175000,2,2,936,,,28.94139296,-81.9347997,A,P,,249397
L6.846,604 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,164000,2,2,1068,,,28.93824024,-81.93382804,A,P,,248678
L10.2055,736 TURNBERRY LN,The Village of Silver Lake,Lake,Manufactured Home,179900,2,1,832,,,28.94760597,-81.94054505,A,P,,249363
L12.3248,527 BONITA DR,The Village of Silver Lake,Lake,Coronado,315000,2,2,1277,2 Car Garage,,28.94268866,-81.93512782,A,P,,248886
S17.2,219 CARRERA DR,The Village Tierra del Sol,Sumter,Sierra,685000,3,2,1831,2 Car Garage,,28.9221073,-81.97012535,A,P,,249194
L24.6306,814 SANTA RITA WAY,The Village Valle Verde,Lake,Santa Isabel,419000,3,2,1968,2 Car Garage,,28.92061591,-81.94296219,A,P,,248395
M53.26,8856 SE 177TH GRASSMERE ST,The Village of Springdale,Marion,Natchez,544800,3,2,2293,2 Car Garage,,28.96730504,-82.00698295,A,P,,248626
M53.80,17640 SE 86TH BRIARCLIFFE CT,The Village of Springdale,Marion,Natchez,749000,3,2,2293,3 + Car Garage,,28.96572722,-82.00954985,A,P,1MlRF3Zj02E,249505
M46.44,17609 SE 90TH CLEMSON CIR,The Village of Springdale,Marion,Hibiscus,399500,3,2,1917,,,28.96409895,-82.0056835,A,P,,248942
M47.101,9242 SE 179TH OSAGE PL,The Village of Springdale,Marion,Amarillo,325000,3,2,1392,2 Car Garage,,28.9606991,-82.00028701,A,P,,247966
M213.59,17429 SE 93RD VINE AVE,The Village of Springdale,Marion,Colony,244900,2,2,1183,"1 Car, plus Golf Car Garage",,28.96826846,-81.99864544,A,P,,249542
M213.61,17449 SE 93RD VINE AVE,The Village of Springdale,Marion,Colony,269000,3,2,1429,"1 Car, plus Golf Car Garage",,28.96804815,-81.99864723,A,P,,247248
M214.98,17831 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Marathon,309000,2,2,1283,"1 Car, plus Golf Car Garage",,28.96251519,-82.00164767,A,P,,248815
M220.13,16860 SE 94TH SUNNYBROOK CIR,The Village of Woodbury,Marion,Cabot Cove,270000,2,2,1198,"1 Car, plus Golf Car Garage",,28.97613349,-81.99663205,A,P,,249455
M49.87,9192 SE 171ST DRAYTON PL,The Village of Woodbury,Marion,Cypress,319000,3,2,1850,2 Car Garage,,28.9723428,-82.00047871,A,P,,249368
M52.40,9565 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,349999,3,2,1392,2 Car Garage,,28.97535459,-81.99476363,A,P,,249382
M232.66,16836 SE 91ST PHILLIPS CT,The Village of Woodbury,Marion,Charlotte,435000,3,2,1466,,,28.97727748,-82.00270831,A,P,VQaZjwSUCWs,249389
M232.68,16806 SE 91ST PHILLIPS CT,The Village of Woodbury,Marion,Winslow,499000,3,2,1714,"1 Car, plus Golf Car Garage",,28.97753484,-82.00270885,A,P,lPTEIB-FBHY,248541
M232.138,16755 SE 91ST CRENSHAW TER,The Village of Woodbury,Marion,Avondale,499000,3,2,1603,"1 Car, plus Golf Car Garage",,28.97794433,-82.00163449,A,P,,249195
M44.46,17869 SE 86TH AUBURN AVE,The Village of Piedmont,Marion,Willow,349500,3,2,1498,2 Car Garage,,28.96241195,-82.01027316,A,P,,247983
M45.128,17953 SE 83RD RAWCLIFFE CT,The Village of Piedmont,Marion,Corpus Christi,262500,3,2,1265,"1 Car, plus Golf Car Garage",,28.96148426,-82.01406492,A,P,kjbWZKEM5w0,245758
M66.129,17718 SE 81ST WYNSTONE AVE,The Village of Piedmont,Marion,Willow,339900,3,2,1496,2 Car Garage,,28.96454697,-82.01880252,A,P,,249531
M216.73,8453 SE 177TH PENMAN PL,The Village of Piedmont,Marion,Marathon,284900,2,2,1194,"1 Car, plus Golf Car Garage",,28.9639533,-82.01359376,A,P,,248896
M217.42,17448 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,269800,2,2,1179,"1 Car, plus Golf Car Garage",,28.9681624,-82.01655604,A,P,,249336
M61.70,17450 SE 74TH NETHERCLIFT TER,The Village of Chatham,Marion,Amarillo,329900,3,2,1392,2 Car Garage,,28.96869651,-82.02895475,A,P,,249494
M62.189,17285 SE 73RD PARK GLEN CT,The Village of Chatham,Marion,Hibiscus,379000,3,2,2099,2 Car Garage,,28.97009049,-82.03115371,A,P,,249552
M62.193,17325 SE 73RD PARK GLEN CT,The Village of Chatham,Marion,Magnolia,437000,3,2,1986,,,28.96943562,-82.0314097,A,P,,246644
M56.59,17081 SE 80TH LOCUSTWOOD CT,The Village of Calumet Grove,Marion,Dogwood,449900,3,2,1482,2 Car Garage,Swimming Pool,28.97371191,-82.0188745,A,P,,249481
M57.20,16846 SE 80TH BELLAVISTA CIR,The Village of Calumet Grove,Marion,Whispering Pine,549900,3,2,1906,2 Car Garage,,28.97923961,-82.02101376,A,P,,248740
M226.26,8217 SE 169TH PALOWNIA LOOP,The Village of Calumet Grove,Marion,Colony,255000,2,2,1167,"1 Car, plus Golf Car Garage",,28.97411865,-82.0173655,A,P,,249528
M226.30,8201 SE 169TH PALOWNIA LOOP,The Village of Calumet Grove,Marion,Colony,250000,2,2,1167,"1 Car, plus Golf Car Garage",,28.9742376,-82.01688417,A,P,qJOrbdkiWJY,247726
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,289900,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,247826
M54.155,16837 SE 86TH ALBANY AVE,The Village of Briar Meadow,Marion,Hibiscus,414900,3,2,2027,2 Car Garage,,28.97693837,-82.00982572,A,P,,248402
M228.3,16595 SE 85TH LANGHAM CT,The Village of Briar Meadow,Marion,Grantham,435000,3,2,1670,"1 Car, plus Golf Car Garage",,28.98065797,-82.01127596,A,P,,249541
M228.33,8326 SE 167TH FORSYTH ST,The Village of Briar Meadow,Marion,Stoneybrook,415000,3,2,1588,2 Car Garage,,28.98037462,-82.01479344,A,P,,249486
M218.19,17487 SE 84TH FOXGROVE AVE,The Village of Briar Meadow,Marion,Grantham,634500,3,3,2252,"1 Car, plus Golf Car Garage",Swimming Pool,28.96770863,-82.01243261,A,P,,249300
S68.26,1088 BLYTHE WAY,The Village of Summerhill,Sumter,Amarillo,335000,3,2,1392,2 Car Garage,,28.94054344,-82.01273888,A,P,,248915
S68.77,3507 AUBURNDALE AVE,The Village of Summerhill,Sumter,Laredo,289000,2,2,1100,"1 Car, plus Golf Car Garage",,28.94115043,-82.01562943,A,P,,249084
S69.50,3636 IDLEWOOD LOOP,The Village of Summerhill,Sumter,Austin,315000,2,2,1142,"1 Car, plus Golf Car Garage",,28.93814949,-82.01356541,A,P,pj7XBkcxHq0,249295
S69.185,881 HENDERSON LN,The Village of Summerhill,Sumter,Corpus Christi,279000,3,2,1326,"1 Car, plus Golf Car Garage",,28.93549302,-82.01418611,A,P,,249551
S633.22,3544 AMELIA AVE,The Village of Summerhill,Sumter,Colony,259900,2,2,1156,"1 Car, plus Golf Car Garage",,28.93349033,-82.01584186,A,P,,249053
S74.59,2184 WILLOW GROVE WAY,The Village of Bonnybrook,Sumter,Gardenia,1075000,3,2,1973,"2 Car, plus Golf Car Garage",Swimming Pool,28.92011036,-82.00774366,A,P,ka7Oqyeu1B8,247295
S81.68,2361 CALLAWAY DR,The Village of Bonnybrook,Sumter,Whispering Pine,349000,3,2,1593,"2 Car, plus Golf Car Garage",,28.92194948,-82.01304247,A,P,a5BAqjeQqZA,248553
S641.31,2027 AVERY PL,The Village of Bonnybrook,Sumter,Foxglove,375000,3,2,1407,"1 Car, plus Golf Car Garage",,28.92128509,-82.00329123,A,P,,248723
S79.90,546 FOXFIELD PATH,The Village of Belvedere,Sumter,Camellia,575000,3,2,1875,"2 Car, plus Golf Car Garage",,28.92017249,-82.02705062,A,P,dGgJQOarkFQ,248520
S80.115,654 EVELYNTON LOOP,The Village of Belvedere,Sumter,Wisteria,379000,3,2,1451,2 Car Garage,,28.91741913,-82.0199793,A,P,,249560
S80.160,620 JAMESTON AVE,The Village of Belvedere,Sumter,Hawthorne,419000,3,2,1708,2 Car Garage,,28.91828145,-82.02142455,A,P,fhb15blN2w4,249561
S645.32,2837 REMINGTON RD,The Village of Belvedere,Sumter,Woodlawn,299555,2,2,1132,"1 Car, plus Golf Car Garage",,28.92155803,-82.02563676,A,P,2DvDmhy4NGw,248603
S72.8,1832 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,924900,3,2,2410,"2 Car, plus Golf Car Garage",,28.91045391,-81.99874108,A,P,,247902
S72.37,1966 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Chatham,1175000,3,2,3232,2 Car Garage,Swimming Pool,28.91075414,-82.00133942,A,P,,248062
S72.98,1993 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,899000,3,2,2616,"2 Car, plus Golf Car Garage",Swimming Pool,28.90991623,-82.0020456,A,P,5nhvKYqBzg4,247210
S70.37,405 KINGSTON WAY,The Village of Winifred,Sumter,Oleander,467000,3,2,1647,"2 Car, plus Golf Car Garage",,28.92361672,-82.00254104,A,P,,249249
S70.115,1834 TREADWELL TER,The Village of Winifred,Sumter,Gardenia,625000,3,2,1883,"2 Car, plus Golf Car Garage",Swimming Pool,28.92211075,-81.99802558,A,P,,247991
S82.57,2118 KAYLEE DR,The Village of Ashland,Sumter,Gardenia,495000,3,2,2114,,,28.91578781,-82.00451459,A,P,,249114
S82.100,2146 KAYLEE DR,The Village of Ashland,Sumter,Gardenia,393500,3,2,1923,2 Car Garage,,28.91581976,-82.00560586,A,P,,248629
S83.11,2208 JASPER WAY,The Village of Ashland,Sumter,Amarillo,359900,3,2,1743,"2 Car, plus Golf Car Garage",,28.91280868,-82.00851083,A,P,,247364
S86.3,776 ALCOTT AVE,The Village of Lynnhaven,Sumter,Bougainvillea,419850,3,2,1392,2 Car Garage,,28.91459624,-82.01652881,A,P,,249479
S87.46,883 AIKEN AVE,The Village of Lynnhaven,Sumter,Austin,319000,2,2,1142,"1 Car, plus Golf Car Garage",,28.91191775,-82.01452952,A,P,,247867
S87.50,2448 SALUDA ST,The Village of Lynnhaven,Sumter,Abilene,360000,2,2,1248,2 Car Garage,,28.91243254,-82.01494507,A,P,,248516
S651.21,778 BLAKE LN,The Village of Lynnhaven,Sumter,Colony,289000,2,2,1156,"1 Car, plus Golf Car Garage",,28.91452643,-82.02374334,A,P,RjhZiQdf0oE,249375
S91.30,1484 TIDEWATER TER,The Village of Sunset Pointe,Sumter,Jasmine,409000,3,2,1477,2 Car Garage,,28.89735463,-81.98778324,A,P,,248766
S92.30,1774 BLYTHEWOOD LOOP,The Village of Sunset Pointe,Sumter,Lantana,780000,3,2,2172,"2 Car, plus Golf Car Garage",,28.89571539,-81.99639301,A,P,,249248
S92.95,1673 HARTSVILLE TRL,The Village of Sunset Pointe,Sumter,Gardenia,775000,3,2,1990,2 Car Garage,Swimming Pool,28.89825976,-81.9936229,A,P,,249380
S93.20,1523 LAKEWOOD DR,The Village of Sunset Pointe,Sumter,Amarillo,329000,3,2,1392,2 Car Garage,,28.89501813,-81.99168363,A,P,,249545
S99.151,1708 KENSINGTON PL,The Village of Poinciana,Sumter,Azalea,379000,3,2,1404,2 Car Garage,,28.87984297,-81.99441935,A,P,,249255
S100.83,1767 HAGOOD LOOP,The Village of Poinciana,Sumter,Jasmine,399000,3,2,1535,2 Car Garage,,28.89054513,-81.99427694,A,P,,249402
